NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
2800652;2021-01-27;2021-01-27;15:55:00;16:21:58;103,750;3847,342;26,967;52,7;50,7;A;1;A1;oplopend;Hoevelaken;Barneveld;Amsterdam;Apeldoorn;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 6], [Defect(e) voertuig(en) 8], [Geen oorzaakcode opgegeven door VWM 13];[000], [BKD], [000];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2800611;2021-01-27;2021-01-27;10:35:00;11:05:19;123,200;4063,771;30,317;47,6;51,6;A;27;A27;aflopend;Lexmond;Noordeloos;Utrecht;Gorinchem;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 14], [Eerder pechgeval 15], [Geen oorzaakcode opgegeven door VWM 0];[000], [HBD], [M13], [000];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2800621;2021-01-27;2021-01-27;11:40:00;12:25:22;115,117;2537,472;45,367;174,6;176,6;A;2;A2;aflopend;Leenderheide/Randweg N2;Leenderheide;Maastricht-Noord;Eindhoven;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 0], [Defecte vrachtwagen(s) 25], [Eerder pechgeval 20], [Geen oorzaakcode opgegeven door VWM 0];[000], [HBD], [M13], [000];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2800578;2021-01-27;2021-01-27;7:27:00;7:32:58;11,933;2000,000;5,967;47,1;49,1;A;12;A12;aflopend;Harmelen;Woerden;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2800607;2021-01-27;2021-01-27;10:18:00;10:35:31;42,700;2437,678;17,517;47,1;49,1;A;27;A27;aflopend;Lexmond;Noordeloos;Utrecht;Gorinchem;Defecte vrachtwagen(s);[Defecte vrachtwagen(s) 18];[HBD];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2801008;2021-01-30;2021-01-30;13:58:00;15:24:27;239,183;2766,725;86,450;77,8;70,8;A;27;A27;oplopend;Utrecht-De Uithof;Rijnsweerd;Gorinchem;Utrecht;Ongeval met vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval met vrachtwagen(s) 0], [Ongeval(len) 2], [Ongeval met vrachtwagen(s) 84];[000], [ACH], [ACI], [ACH];ACH;Ongeval met vrachtwagen(s);Ongeval vrachtwagen;Ongeval;Ongeval
2800779;2021-01-28;2021-01-28;15:58:00;16:21:13;86,333;3718,593;23,217;174,6;176,6;A;2;A2;aflopend;Leenderheide/Randweg N2;Leenderheide;Maastricht-Noord;Eindhoven;Defect voertuig (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 0], [Opruimingswerkzaamheden 21], [Eerder pechgeval 2];[000], [OCL], [M13];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2800879;2021-01-29;2021-01-29;11:03:00;12:09:59;306,933;4582,234;66,983;196,2;201,2;A;50;A50;aflopend;Loenen;Hoenderloo;Apeldoorn;Arnhem;Spoedreparatie;[Geen oorzaakcode opgegeven door VWM 1], [Spoedreparatie 53], [Geen oorzaakcode opgegeven door VWM 13];[000], [N32], [000];N32;Spoedreparatie;Spoedreparatie;Spoedreparatie;Ongepland onderhoud
2800767;2021-01-28;2021-01-28;15:40:00;15:52:59;31,900;2456,996;12,983;46,1;42,1;A;15;A15;oplopend;Botlektunnel;Botlekbrug;Europoort;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 13];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2800753;2021-01-28;2021-01-28;13:40:00;14:14:23;129,883;3777,509;34,383;71,6;78,6;A;27;A27;aflopend;Utrecht-De Uithof;Lunetten;Utrecht;Gorinchem;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 0], [Defecte vrachtwagen(s) 34], [Eerder pechgeval 0];[000], [HBD], [M13];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2800653;2021-01-27;2021-01-27;15:55:00;16:04:57;19,900;2000,000;9,950;52,4;54,4;A;1;A1;aflopend;Hoevelaken;Hoevelaken;Apeldoorn;Amsterdam;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 1], [Defect(e) voertuig(en) 2], [Geen oorzaakcode opgegeven door VWM 7];[000], [BKD], [000];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2800579;2021-01-27;2021-01-27;7:29:00;7:32:58;7,933;2000,000;3,967;50,5;52,5;A;12;A12;aflopend;Harmelen;Harmelen;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2800668;2021-01-27;2021-01-27;16:27:00;16:59:59;111,967;3394,644;32,983;17,6;19,6;A;10;A10;aflopend;Amsterdam-Oud Zuid;Amsterdam-Rivierenbuurt;De Nieuwe Meer;Amstel;Ongeval (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 17], [Opruimingswerkzaamheden 4], [Eerder(e) ongeval(len) 12];[000], [ACI], [OCL], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2800674;2021-01-27;2021-01-27;16:37:00;17:03:49;53,633;2000,000;26,817;103,5;101,5;A;28;A28;oplopend;Ommen;Nieuwleusen;Zwolle;Hoogeveen;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 4], [Defect(e) voertuig(en) 23];[000], [BKD];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2800584;2021-01-27;2021-01-27;7:53:00;7:58:58;11,933;2000,000;5,967;56,8;58,8;A;1;A1;aflopend;Stroe;Voorthuizen;Apeldoorn;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2801012;2021-01-30;2021-01-30;14:24:00;16:07:09;307,300;2979,157;103,150;62,2;58,2;A;12;A12;oplopend;Hoograven;Lunetten;Den Haag;Utrecht;Ongeval op aansluitende weg;[Geen oorzaakcode opgegeven door VWM 1], [Ongeval op aansluitende weg 102];[000], [N65];N65;Ongeval op aansluitende weg;Ongeval elders;Ongeval;Ongeval
2800844;2021-01-29;2021-01-29;7:41:00;8:15:19;78,633;2291,404;34,317;251,5;253,5;A;2;A2;aflopend;Maastricht-Noord;Meerssen;Maastricht-Noord;Eindhoven;Defecte vrachtwagen (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 0], [Defecte vrachtwagen(s) 1], [Opruimwerkzaamheden 33], [Geen oorzaakcode opgegeven door VWM 0];[000], [HBD], [CLE], [000];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2800776;2021-01-28;2021-01-28;15:56:00;16:39:59;89,967;2045,472;43,983;5,8;7,8;A;12;A12;aflopend;Nootdorp;Prins Clausplein;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 44];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2800884;2021-01-29;2021-01-29;11:21:00;11:31:57;21,900;2000,000;10,950;20,2;18,2;A;16;A16;oplopend;Rotterdam-Centrum;Van Brienenoordbrug;Rotterdam;Breda;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2800722;2021-01-28;2021-01-28;7:28:00;7:35:58;15,933;2000,000;7,967;53,0;55,0;A;1;A1;aflopend;Hoevelaken;Hoevelaken;Apeldoorn;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2799034;2021-01-11;2021-01-11;10:01:00;10:08:06;14,200;2000,000;7,100;73,4;75,4;A;15;A15;aflopend;Noordtunnel;Hendrik-Ido-Ambacht;Gorinchem;Ridderkerk;Opruimwerkzaamheden;[Geen oorzaakcode opgegeven door VWM 1], [Opruimwerkzaamheden 6], [Geen oorzaakcode opgegeven door VWM 0];[000], [CLE], [000];CLE;Opruimwerkzaamheden;Opruimwerkzaamheden;Incident (opruimwerkzaamheden);Incident
2799018;2021-01-11;2021-01-11;7:37:00;7:37:56;1,867;2000,000;0,933;54,3;56,3;A;1;A1;aflopend;Voorthuizen;Barneveld;Apeldoorn;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2799105;2021-01-11;2021-01-11;18:03:00;18:13:55;32,750;3000,000;10,917;30,5;27,5;A;20;A20;oplopend;Kleinpolderplein;Rotterdam-Noord;Hoek van Holland;Gouda;Ongeval (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 0], [Opruimingswerkzaamheden 7], [Eerder(e) ongeval(len) 4];[000], [OCL], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2800610;2021-01-27;2021-01-27;10:34:00;10:50:03;32,100;2000,000;16,050;5,2;7,2;A;5;A5;aflopend;Hoofddorp;De Hoek;Amsterdam;Hoofddorp;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 0], [Eerder pechgeval 15];[000], [HBD], [M13];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2800602;2021-01-27;2021-01-27;9:47:00;10:10:22;70,100;3000,000;23,367;4,6;7,6;A;5;A5;aflopend;Hoofddorp;De Hoek;Amsterdam;Hoofddorp;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 23], [Geen oorzaakcode opgegeven door VWM 0];[000], [HBD], [000];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2800605;2021-01-27;2021-01-27;10:10:00;10:12:59;5,967;2000,000;2,983;5,8;7,8;A;5;A5;aflopend;Hoofddorp;De Hoek;Amsterdam;Hoofddorp;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 2];[000], [HBD];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2800657;2021-01-27;2021-01-27;16:01:00;16:15:59;43,000;2869,855;14,983;142,7;144,7;A;7;A7;aflopend;Heerenveen-West;Oudehaske;Groningen;Zurich;Wegwerkzaamheden;[Geen oorzaakcode opgegeven door VWM 3], [Wegwerkzaamheden 8], [Geen oorzaakcode opgegeven door VWM 3];[000], [RWK], [000];RWK;Wegwerkzaamheden;Werkzaamheden;Werkzaamheden;Aanleg en gepland onderhoud
2800572;2021-01-27;2021-01-27;6:45:00;8:28:58;564,083;5425,617;103,967;42,9;44,9;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Den Haag;Amsterdam;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 4], [Ongeval(len) 72], [Eerder(e) ongeval(len) 28];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2800778;2021-01-28;2021-01-28;15:56:00;15:56:59;5,900;6000,000;0,983;87,3;81,3;A;15;A15;oplopend;Sliedrecht-Oost;Hardinxveld-Giessendam;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2800743;2021-01-28;2021-01-28;11:01:00;11:06:43;11,433;2000,000;5,717;14,3;12,3;A;10;A10;oplopend;Amsterdam-Centrum;Amsterdam-Overamstel;Watergraafsmeer;Amstel;Ongeval(len);[Ongeval(len) 6];[ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2800937;2021-01-29;2021-01-29;15:43:00;17:08:25;185,983;2177,366;85,417;57,5;59,5;A;15;A15;aflopend;Rotterdam-Zuidplein;Rotterdam-Charlois;Ridderkerk;Europoort;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 82], [Eerder pechgeval 3];[000], [HBD], [M13];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2800965;2021-01-29;2021-01-29;17:34:00;18:19:59;193,833;4215,295;45,983;81,9;83,9;A;15;A15;aflopend;Sliedrecht-Oost;Sliedrecht-West;Gorinchem;Ridderkerk;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 10], [Ongeval(len) 10], [Eerder(e) ongeval(len) 26];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2800907;2021-01-29;2021-01-29;13:38:00;13:58:57;53,883;2571,997;20,950;192,5;195,5;A;50;A50;aflopend;Arnhem-Centrum;Waterberg;Apeldoorn;Arnhem;Spoedreparatie;[Geen oorzaakcode opgegeven door VWM 1], [Spoedreparatie 12], [Geen oorzaakcode opgegeven door VWM 9];[000], [N32], [000];N32;Spoedreparatie;Spoedreparatie;Spoedreparatie;Ongepland onderhoud
2799015;2021-01-11;2021-01-11;7:12:00;7:52:54;107,783;2635,289;40,900;141,4;143,4;A;12;A12;aflopend;Zevenaar;Duiven;Oberhausen;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 41];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2799093;2021-01-11;2021-01-11;16:49:00;17:11:39;45,300;2000,000;22,650;0,6;2,6;A;8;A8;aflopend;Zaanstad-Zuid;Coenplein;Zaandam;Amsterdam;Ongeval op aansluitende weg;[Ongeval op aansluitende weg 23];[N65];N65;Ongeval op aansluitende weg;Ongeval elders;Ongeval;Ongeval
2799072;2021-01-11;2021-01-11;15:18:00;15:45:53;66,717;2392,708;27,883;46,9;44,9;A;15;A15;oplopend;Spijkenisse;Botlektunnel;Europoort;Ridderkerk;Te ho(o)g(e) voertuig(en);[Te ho(o)g(e) voertuig(en) 5], [Geen oorzaakcode opgegeven door VWM 23];[OHV], [000];OHV;Te ho(o)g(e) voertuig(en);Hoogtemelding;Incident;Incident
2799099;2021-01-11;2021-01-11;17:25:00;17:44:55;51,800;2600,837;19,917;22,5;24,5;A;10;A10;aflopend;Osdorp;Amsterdam-Slotervaart;Coenplein;De Nieuwe Meer;Ongeval (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 7], [Opruimingswerkzaamheden 8], [Geen oorzaakcode opgegeven door VWM 4], [Eerder(e) ongeval(len) 0];[000], [ACI], [OCL], [000], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2799028;2021-01-11;2021-01-11;9:03:00;10:11:55;177,867;2580,895;68,917;170,4;168,4;A;50;A50;oplopend;Renkum;Grijsoord;Oss;Arnhem;Ongeval (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 30], [Opruimingswerkzaamheden 34], [Geen oorzaakcode opgegeven door VWM 0], [Eerder(e) ongeval(len) 4];[000], [ACI], [OCL], [000], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2800566;2021-01-27;2021-01-27;6:26:00;6:33:59;15,967;2000,000;7,983;49,5;51,5;A;15;A15;aflopend;Benelux;Hoogvliet;Ridderkerk;Europoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2800650;2021-01-27;2021-01-27;15:44:00;17:04:14;162,433;2024,512;80,233;38,4;36,4;A;15;A15;oplopend;Rozenburg/Industrieterrein Pothof;Rozenburg-Centrum;Europoort;Ridderkerk;Wegwerkzaamheden;[Geen oorzaakcode opgegeven door VWM 5], [Wegwerkzaamheden 75];[000], [RWK];RWK;Wegwerkzaamheden;Werkzaamheden;Werkzaamheden;Aanleg en gepland onderhoud
2800567;2021-01-27;2021-01-27;6:26:00;8:18:43;341,483;3029,573;112,717;40,7;42,7;A;15;A15;aflopend;Rozenburg;Brielle;Ridderkerk;Europoort;Wegwerkzaamheden;[Geen oorzaakcode opgegeven door VWM 14], [Wegwerkzaamheden 99];[000], [RWK];RWK;Wegwerkzaamheden;Werkzaamheden;Werkzaamheden;Aanleg en gepland onderhoud
2800835;2021-01-29;2021-01-29;6:28:00;6:31:41;7,367;2000,000;3,683;28,3;30,3;A;15;A15;aflopend;Dintelhavenbrug;Havens 6200-7000;Ridderkerk;Europoort;Wegwerkzaamheden;[Geen oorzaakcode opgegeven door VWM 1], [Wegwerkzaamheden 3], [Geen oorzaakcode opgegeven door VWM 0];[000], [RWK], [000];RWK;Wegwerkzaamheden;Werkzaamheden;Werkzaamheden;Aanleg en gepland onderhoud
2800760;2021-01-28;2021-01-28;14:48:00;15:20:52;131,467;4000,000;32,867;117,0;113,0;A;50;A50;oplopend;Veghel;Veghel-Noord;Eindhoven;Oss;Ongeval op provinciale weg;[Ongeval op provinciale weg 24], [Geen oorzaakcode opgegeven door VWM 9];[N66], [000];N66;Ongeval op provinciale weg;Provinciale weg;Andere wegbeheerder;Overige oorzaken
2800948;2021-01-29;2021-01-29;16:23:00;16:25:58;5,933;2000,000;2,967;80,4;78,4;A;15;A15;oplopend;Papendrecht;Sliedrecht-West;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2800813;2021-01-28;2021-01-28;18:17:00;18:38:21;43,567;2040,593;21,350;16,7;18,7;A;16;A16;aflopend;Rotterdam-Prins Alexander;Terbregseplein;Breda;Rotterdam;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 20];[000], [ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2800808;2021-01-28;2021-01-28;17:55:00;18:15:58;41,933;2000,000;20,967;17,3;19,3;A;16;A16;aflopend;Rotterdam-Prins Alexander;Terbregseplein;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 21];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2800809;2021-01-28;2021-01-28;18:01:00;18:02:57;3,900;2000,000;1,950;16,7;18,7;A;16;A16;aflopend;Rotterdam-Prins Alexander;Terbregseplein;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2799005;2021-01-11;2021-01-11;6:16:00;7:30:59;343,183;4576,795;74,983;73,1;75,1;A;1;A1;aflopend;Hoenderloo;Kootwijk;Apeldoorn;Amersfoort;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 50], [Eerder(e) ongeval(len) 24];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2799007;2021-01-11;2021-01-11;6:32:00;6:57:49;57,617;2231,762;25,817;55,6;57,6;A;4;A4;aflopend;Gaag-Aquaduct;Den Hoorn;Rotterdam;Den Haag;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 1], [Defect(e) voertuig(en) 11], [Geen oorzaakcode opgegeven door VWM 5], [Defect(e) voertuig(en) 3], [Eerder pechgeval 5], [Geen oorzaakcode opgegeven door VWM 0];[000], [BKD], [000], [BKD], [M13], [000];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2799090;2021-01-11;2021-01-11;16:31:00;16:54:52;95,283;3992,318;23,867;49,1;42,1;A;1;A1;oplopend;Hoevelaken;Barneveld;Amsterdam;Apeldoorn;Eerder(e) ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Eerder(e) ongeval(len) 23];[000], [ACA];ACA;Eerder(e) ongeval(len);Ongeval;Ongeval;Ongeval
2799104;2021-01-11;2021-01-11;18:03:00;19:21:23;161,817;2064,427;78,383;21,7;23,7;A;58;A58;aflopend;Brug Over Het Wilhelminakanaal Hm 20.7;Oirschot;Tilburg;Eindhoven;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 63], [Eerder pechgeval 15], [Geen oorzaakcode opgegeven door VWM 0];[000], [HBD], [M13], [000];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2799095;2021-01-11;2021-01-11;17:02:00;17:06:10;8,333;2000,000;4,167;18,5;16,5;A;5;A5;oplopend;Amsterdam-Westpoort;Westrandweg;Hoofddorp;Amsterdam;Ongeval op aansluitende weg;[Geen oorzaakcode opgegeven door VWM 0], [Ongeval op aansluitende weg 4];[000], [N65];N65;Ongeval op aansluitende weg;Ongeval elders;Ongeval;Ongeval
2800944;2021-01-29;2021-01-29;16:04:00;16:31:57;69,917;2501,491;27,950;32,0;30,0;A;20;A20;oplopend;Rotterdam-Crooswijk;Terbregseplein;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 28];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2800964;2021-01-29;2021-01-29;17:34:00;17:34:59;1,967;2000,000;0,983;85,0;87,0;A;15;A15;aflopend;Sliedrecht-Oost;Sliedrecht-West;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
