NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
2795153;2020-12-01;2020-12-01;17:49:00;17:52:53;7,767;2000,000;3,883;18,5;16,5;A;5;A5;oplopend;Amsterdam-Westpoort;Westrandweg;Hoofddorp;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2794997;2020-12-01;2020-12-01;7:20:00;7:22:54;5,800;2000,000;2,900;44,3;42,3;A;27;A27;oplopend;Noordeloos;Lexmond;Breda;Almere;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795174;2020-12-01;2020-12-01;18:36:00;18:39:53;7,767;2000,000;3,883;60,9;58,9;A;4;A4;oplopend;Ketheltunnel;Kethelplein;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795175;2020-12-01;2020-12-01;18:45:00;19:23:57;77,900;2000,000;38,950;57,3;59,3;A;15;A15;aflopend;Rotterdam-Zuidplein;Rotterdam-Charlois;Ridderkerk;Europoort;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 38];[000], [ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2795090;2020-12-01;2020-12-01;15:54:00;15:59:56;13,750;2317,416;5,933;7,1;4,1;A;8;A8;oplopend;Zaandam;Coenbrug;Amsterdam;Zaandam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795015;2020-12-01;2020-12-01;8:03:00;8:28:54;51,800;2000,000;25,900;96,4;94,4;A;50;A50;oplopend;Ekkersweijer;Industrieterrein Ekkersrijt;Eindhoven;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 26];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795007;2020-12-01;2020-12-01;7:47:00;7:50:53;7,767;2000,000;3,883;6,7;8,7;A;4;A4;aflopend;De Hoek;Schiphol;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795088;2020-12-01;2020-12-01;15:44:00;18:33:53;581,567;3423,330;169,883;22,6;19,6;A;16;A16;oplopend;Rotterdam-Feijenoord;Ridderkerk-Noord;Rotterdam;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 170];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2794994;2020-12-01;2020-12-01;7:16:00;8:24:54;216,833;3147,073;68,900;113,9;115,9;A;1;A1;aflopend;Lochem;Bathmen;Hengelo;Apeldoorn;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 32], [Eerder(e) ongeval(len) 36];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2795103;2020-12-01;2020-12-01;16:28:00;18:26:05;236,167;2000,000;118,083;2,8;0,8;N;3;N3;oplopend;Papendrecht;Brug Over De Beneden-Merwede;Papendrecht;Dordrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 118];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795086;2020-12-01;2020-12-01;15:42:00;16:23:44;83,467;2000,000;41,733;2,8;0,8;N;3;N3;oplopend;Papendrecht;Brug Over De Beneden-Merwede;Papendrecht;Dordrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 42];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795163;2020-12-01;2020-12-01;18:02:00;18:06:54;15,983;3261,905;4,900;24,7;33,7;A;20;A20;aflopend;Schiedam-Noord;Kethelplein;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795171;2020-12-01;2020-12-01;18:24:00;18:28:53;19,533;4000,000;4,883;31,4;27,4;A;20;A20;oplopend;Rotterdam-Crooswijk;Terbregseplein;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795168;2020-12-01;2020-12-01;18:17:00;18:36:52;50,700;2552,013;19,867;71,1;73,1;A;4;A4;aflopend;Schiedam-Noord;Kethelplein;Rotterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 20];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795065;2020-12-01;2020-12-01;14:23:00;14:38:53;31,767;2000,000;15,883;61,3;59,3;A;4;A4;oplopend;Ketheltunnel;Kethelplein;Den Haag;Rotterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795129;2020-12-01;2020-12-01;17:28:00;18:10:52;146,633;3420,684;42,867;20,8;18,8;A;10;A10;oplopend;Schinkelbrug;De Nieuwe Meer;Amstel;Coenplein;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 2], [Ongeval(len) 9], [Eerder(e) ongeval(len) 25], [Geen oorzaakcode opgegeven door VWM 7];[000], [ACI], [ACA], [000];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2795085;2020-12-01;2020-12-01;15:42:00;16:49:44;135,467;2000,000;67,733;23,5;21,5;N;44;N44;oplopend;Voorschoten;Wassenaar-Kerkehout;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 68];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795021;2020-12-01;2020-12-01;8:13:00;9:12:54;255,750;4269,616;59,900;49,0;47,0;A;58;A58;oplopend;Tilburg-Reeshof;Bavel;Tilburg;Breda;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 8], [Ongeval(len) 17], [Eerder(e) ongeval(len) 34];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2795159;2020-12-01;2020-12-01;17:50:00;17:50:52;3,467;4000,000;0,867;31,4;27,4;A;20;A20;oplopend;Rotterdam-Crooswijk;Terbregseplein;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795095;2020-12-01;2020-12-01;16:07:00;17:13:46;171,967;2575,637;66,767;145,0;138,0;A;12;A12;oplopend;Oud-Dijk;Beek;Arnhem;Oberhausen;Eerder pechgeval;[Geen oorzaakcode opgegeven door VWM 0], [Eerder pechgeval 66];[000], [M13];M13;Eerder pechgeval;Defect voertuig;Incident (gestrand voertuig);Incident
2795140;2020-12-01;2020-12-01;17:32:00;17:39:53;15,767;2000,000;7,883;1,3;3,3;A;4;A4;aflopend;Amsterdam-Sloten;De Nieuwe Meer;Den Haag;Amsterdam;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 4], [Ongeval(len) 3], [Eerder(e) ongeval(len) 1];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2795133;2020-12-01;2020-12-01;17:30:00;17:35:55;17,750;3000,000;5,917;92,7;95,7;A;15;A15;aflopend;Gorinchem;Hardinxveld-Giessendam;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795076;2020-12-01;2020-12-01;15:01:00;18:01:56;895,800;4950,995;180,933;21,1;23,1;A;20;A20;aflopend;Vlaardingen;Vlaardingen-West;Gouda;Hoek van Holland;Incident op aansluitende weg;[Geen oorzaakcode opgegeven door VWM 1], [Incident op aansluitende weg 161], [Geen oorzaakcode opgegeven door VWM 19];[000], [N69], [000];N69;Incident op aansluitende weg;Incident elders;Incident;Incident
2795137;2020-12-01;2020-12-01;17:30:00;17:44:54;34,817;2336,689;14,900;81,9;83,9;A;15;A15;aflopend;Sliedrecht-Oost;Sliedrecht-West;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795139;2020-12-01;2020-12-01;17:31:00;17:55:49;73,450;2959,705;24,817;231,1;228,1;A;2;A2;oplopend;Roosteren;Born;Eindhoven;Maastricht-Noord;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 1], [Defect(e) voertuig(en) 5], [Eerder pechgeval 19], [Geen oorzaakcode opgegeven door VWM 0];[000], [BKD], [M13], [000];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2795083;2020-12-01;2020-12-01;15:35:00;17:11:10;421,417;4382,149;96,167;49,6;47,6;A;67;A67;oplopend;Asten;Liessel;Eindhoven;Venlo;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 72], [Eerder(e) ongeval(len) 24];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2795136;2020-12-01;2020-12-01;17:30:00;17:43:55;27,833;2000,000;13,917;122,4;124,4;A;2;A2;aflopend;Boxtel-Noord;Vught;Eindhoven;'s-Hertogenbosch;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 1], [Defect(e) voertuig(en) 13], [Eerder pechgeval 0], [Geen oorzaakcode opgegeven door VWM 0];[000], [BKD], [M13], [000];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2795131;2020-12-01;2020-12-01;17:28:00;18:37:10;138,333;2000,000;69,167;44,0;46,0;A;20;A20;aflopend;Moordrecht;Nieuwerkerk Aan Den Ijssel;Gouda;Hoek van Holland;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 67], [Eerder(e) ongeval(len) 2];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2795123;2020-12-01;2020-12-01;17:16:00;17:28:54;34,800;2697,674;12,900;1,2;3,2;A;10;A10;aflopend;Amsterdam-Tuindorp Oostzaan;Coenplein;Watergraafsmeer;Coenplein;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 13];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795082;2020-12-01;2020-12-01;15:26:00;18:29:52;1197,733;6514,141;183,867;18,5;16,5;A;13;A13;oplopend;Overschie;Kleinpolderplein;Rijswijk;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 184];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795106;2020-12-01;2020-12-01;16:30:00;17:31:06;462,517;7569,831;61,100;98,6;94,6;A;73;A73;oplopend;Malden;Nijmegen-Dukenburg;Maasbracht;Nijmegen;Defect voertuig (met opruim/berging);[Opruimingswerkzaamheden 31], [Eerder pechgeval 30];[OCL], [M13];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2795142;2020-12-01;2020-12-01;17:33:00;17:33:54;4,500;5000,000;0,900;31,6;26,6;A;20;A20;oplopend;Rotterdam-Crooswijk;Terbregseplein;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795081;2020-12-01;2020-12-01;15:23:00;18:02:07;1834,833;11531,37;159,117;73,3;70,3;A;4;A4;oplopend;Pernis;Benelux;Den Haag;Rotterdam;Opruimwerkzaamheden;[Geen oorzaakcode opgegeven door VWM 1], [Opruimwerkzaamheden 138], [Geen oorzaakcode opgegeven door VWM 19];[000], [CLE], [000];CLE;Opruimwerkzaamheden;Opruimwerkzaamheden;Incident (opruimwerkzaamheden);Incident
2795172;2020-12-01;2020-12-01;18:26:00;19:23:45;158,533;2745,166;57,750;75,1;73,1;A;4;A4;oplopend;Pernis;Benelux;Den Haag;Rotterdam;Afremmend verkeer als gevolg van kijkers naar  ongeval(len);[Geen oorzaakcode opgegeven door VWM 8], [Afremmend verkeer als gevolg van kijkers naar  ongeval(len) 49];[000], [YDO];YDO;Afremmend verkeer als gevolg van kijkers naar  ongeval(len);Kijkfile;Ongeval;Ongeval
2795130;2020-12-01;2020-12-01;17:28:00;17:58:53;67,667;2191,042;30,883;77,3;80,3;A;27;A27;aflopend;Utrecht-De Uithof;Lunetten;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 31];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795078;2020-12-01;2020-12-01;15:13:00;16:10:19;307,400;5363,187;57,317;60,9;58,9;A;4;A4;oplopend;Ketheltunnel;Kethelplein;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 57];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2794998;2020-12-01;2020-12-01;7:20:00;7:23:52;7,733;2000,000;3,867;93,0;95,0;A;15;A15;aflopend;Gorinchem;Hardinxveld-Giessendam;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795074;2020-12-01;2020-12-01;14:57:00;15:00:53;7,767;2000,000;3,883;60,3;58,3;A;2;A2;oplopend;Utrecht-Papendorp;Oudenrijn;Amsterdam;'s-Hertogenbosch;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795121;2020-12-01;2020-12-01;17:15:00;17:33:54;49,750;2632,275;18,900;22,6;20,6;A;16;A16;oplopend;Rotterdam-Feijenoord;Ridderkerk-Noord;Rotterdam;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 19];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795124;2020-12-01;2020-12-01;17:17:00;17:30:54;27,800;2000,000;13,900;38,8;36,8;A;67;A67;oplopend;Brug Over De Zuid-Willemsvaart;Asten;Eindhoven;Venlo;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2794996;2020-12-01;2020-12-01;7:20:00;7:52:00;104,717;3272,396;32,000;35,2;38,2;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 32];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795071;2020-12-01;2020-12-01;14:40:00;14:44:53;9,767;2000,000;4,883;60,8;58,8;A;4;A4;oplopend;Ketheltunnel;Kethelplein;Den Haag;Rotterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795112;2020-12-01;2020-12-01;16:46:00;16:47:54;3,800;2000,000;1,900;2,4;4,4;A;10;A10;aflopend;Brug Over Het Noordhollands Kanaal;Landsmeer;Watergraafsmeer;Coenplein;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795149;2020-12-01;2020-12-01;17:46:00;17:51:53;11,767;2000,000;5,883;86,4;88,4;A;15;A15;aflopend;Hardinxveld-Giessendam;Sliedrecht-Oost;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795066;2020-12-01;2020-12-01;14:23:00;14:55:36;93,067;2854,806;32,600;97,3;100,3;A;15;A15;aflopend;Brug Over Het Merwedekanaal;Gorinchem;Nijmegen;Rotterdam Maasvlakte;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 13], [Defecte vrachtwagen(s) 9], [Geen oorzaakcode opgegeven door VWM 0], [Eerder pechgeval 10];[000], [HBD], [000], [M13];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2795113;2020-12-01;2020-12-01;16:48:00;16:56:56;17,867;2000,000;8,933;19,9;17,9;A;16;A16;oplopend;Rotterdam-Feijenoord;Ridderkerk-Noord;Rotterdam;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795067;2020-12-01;2020-12-01;14:23:00;18:54:53;1831,800;6737,449;271,883;22,8;20,8;A;20;A20;oplopend;Vlaardingen;Kethelplein;Hoek van Holland;Gouda;Incident op aansluitende weg en spitsfile;[Geen oorzaakcode opgegeven door VWM 15], [Incident op aansluitende weg 185], [Geen oorzaakcode opgegeven door VWM 72];[000], [N69], [000];N69;Incident op aansluitende weg;Incident elders;Incident;Incident
2795157;2020-12-01;2020-12-01;17:50:00;18:04:53;29,767;2000,000;14,883;3,3;1,3;A;4;A4;oplopend;Amsterdam-Sloten;Badhoevedorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795154;2020-12-01;2020-12-01;17:50:00;17:51:53;3,767;2000,000;1,883;2,4;4,4;A;10;A10;aflopend;Brug Over Het Noordhollands Kanaal;Landsmeer;Watergraafsmeer;Coenplein;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795001;2020-12-01;2020-12-01;7:36:00;7:40:47;9,567;2000,000;4,783;34,3;36,3;A;1;A1;aflopend;Eembrug;Baarn;Amersfoort;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795143;2020-12-01;2020-12-01;17:36:00;17:58:53;68,650;3000,000;22,883;0,7;3,7;A;28;A28;aflopend;Utrecht-De Uithof;Rijnsweerd;Amersfoort;Utrecht;Ongeval op aansluitende weg;[Geen oorzaakcode opgegeven door VWM 0], [Ongeval op aansluitende weg 21], [Geen oorzaakcode opgegeven door VWM 1];[000], [N65], [000];N65;Ongeval op aansluitende weg;Ongeval elders;Ongeval;Ongeval
2795111;2020-12-01;2020-12-01;16:44:00;16:47:54;7,800;2000,000;3,900;22,6;20,6;A;16;A16;oplopend;Rotterdam-Feijenoord;Ridderkerk-Noord;Rotterdam;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795060;2020-12-01;2020-12-01;13:45:00;18:46:43;1588,083;5263,492;301,717;32,0;27,0;A;20;A20;oplopend;Rotterdam-Crooswijk;Terbregseplein;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 89], [Incident op aansluitende weg 27], [Geen oorzaakcode opgegeven door VWM 186];[000], [N69], [000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795109;2020-12-01;2020-12-01;16:40:00;16:48:53;17,767;2000,000;8,883;18,8;16,8;A;5;A5;oplopend;Amsterdam-Westpoort;Westrandweg;Hoofddorp;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795120;2020-12-01;2020-12-01;17:15:00;17:26:54;33,767;2837,535;11,900;90,2;92,2;A;15;A15;aflopend;Gorinchem;Hardinxveld-Giessendam;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795094;2020-12-01;2020-12-01;16:06:00;16:23:55;41,800;2333,023;17,917;7,7;5,7;A;8;A8;oplopend;Zaanstad-Westerkoog;Zaanstad-Assendelft;Amsterdam;Zaandam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 18];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795101;2020-12-01;2020-12-01;16:26:00;16:35:53;24,683;2497,471;9,883;25,9;22,9;N;325;N325;oplopend;Westervoort;Presikhaaf;Arnhem;Arnhem Velperbroek;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2795020;2020-12-01;2020-12-01;8:09:00;8:24:54;31,800;2000,000;15,900;144,5;146,5;A;12;A12;aflopend;Oud-Dijk;Zevenaar;Oberhausen;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
