NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
2802079;2021-02-08;2021-02-08;15:38:00;15:42:50;9,667;2000,000;4,833;18,5;16,5;A;5;A5;oplopend;Amsterdam-Westpoort;Westrandweg;Hoofddorp;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802147;2021-02-08;2021-02-08;17:19:00;17:25:00;12,000;2000,000;6,000;66,5;64,5;A;9;A9;oplopend;Akersloot;Heerhugowaard;Amstelveen;Alkmaar;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802102;2021-02-08;2021-02-08;16:17:00;16:22:51;11,700;2000,000;5,850;1,2;3,2;A;10;A10;aflopend;Amsterdam-Tuindorp Oostzaan;Coenplein;Watergraafsmeer;Coenplein;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802112;2021-02-08;2021-02-08;16:39:00;16:40:59;3,967;2000,000;1,983;178,4;176,4;A;2;A2;oplopend;Valkenswaard;Leende;Eindhoven;Maastricht-Noord;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802101;2021-02-08;2021-02-08;16:16:00;16:18:02;6,100;3000,000;2,033;26,4;23,4;A;1;A1;oplopend;Blaricum;Hilversum-Noord;Amsterdam;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2801980;2021-02-08;2021-02-08;11:52:00;12:33:30;94,517;2277,510;41,500;119,8;117,8;A;12;A12;oplopend;Wageningen;Oosterbeek;Utrecht;Arnhem;Ongeval vrachtwagen (met opruim/berging);[Ongeval met vrachtwagen(s) 19], [Opruimingswerkzaamheden 17], [Eerder(e) ongeval(len) 6];[ACH], [OCL], [ACA];ACH;Ongeval met vrachtwagen(s);Ongeval vrachtwagen;Ongeval;Ongeval
2801924;2021-02-08;2021-02-08;7:39:00;8:15:20;173,433;4773,395;36,333;90,1;87,1;A;73;A73;oplopend;Haps;Cuijk;Maasbracht;Nijmegen;Ongeval op aansluitende weg;[Geen oorzaakcode opgegeven door VWM 0], [Ongeval op aansluitende weg 36], [Geen oorzaakcode opgegeven door VWM 0];[000], [N65], [000];N65;Ongeval op aansluitende weg;Ongeval elders;Ongeval;Ongeval
2801930;2021-02-08;2021-02-08;7:53:00;7:57:02;8,067;2000,000;4,033;64,1;66,1;A;2;A2;aflopend;Utrecht-Centrum;Maarssen;'s-Hertogenbosch;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2801895;2021-02-08;2021-02-08;6:44:00;7:18:57;70,850;2027,182;34,950;33,3;35,3;A;4;A4;aflopend;Zoeterwoude-Dorp;Zoeterwoude-Rijndijk;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 35];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2801936;2021-02-08;2021-02-08;8:06:00;8:09:50;7,667;2000,000;3,833;64,1;66,1;A;2;A2;aflopend;Utrecht-Centrum;Maarssen;'s-Hertogenbosch;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802117;2021-02-08;2021-02-08;16:39:00;16:45:56;13,867;2000,000;6,933;18,8;16,8;A;5;A5;oplopend;Amsterdam-Westpoort;Westrandweg;Hoofddorp;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802116;2021-02-08;2021-02-08;16:40:00;16:44:59;11,750;2357,860;4,983;27,1;25,1;A;58;A58;oplopend;Moergestel;De Baars;Eindhoven;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802167;2021-02-08;2021-02-08;17:54:00;17:58:42;9,400;2000,000;4,700;31,1;29,1;A;9;A9;oplopend;Schiphol-Oost;Schipholbrug;Amstelveen;Alkmaar;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802115;2021-02-08;2021-02-08;16:40:00;16:40:08;0,267;2000,000;0,133;27,4;25,4;A;58;A58;oplopend;Brug Over Het Wilhelminakanaal Hm 20.7;Moergestel;Eindhoven;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 0];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2801943;2021-02-08;2021-02-08;8:25:00;8:27:42;8,100;3000,000;2,700;94,6;91,6;A;73;A73;oplopend;Maasbrug;Malden;Maasbracht;Nijmegen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2801917;2021-02-08;2021-02-08;7:26:00;7:27:44;3,467;2000,000;1,733;50,5;52,5;A;9;A9;aflopend;Wijkertunnel;Velsen;Alkmaar;Amstelveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2801903;2021-02-08;2021-02-08;6:56:00;7:42:32;99,683;2142,192;46,533;30,5;28,5;A;10;A10;oplopend;Coentunnel;Coenplein;De Nieuwe Meer;Watergraafsmeer;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 5], [Defecte vrachtwagen(s) 40], [Eerder pechgeval 2];[000], [HBD], [M13];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2802078;2021-02-08;2021-02-08;15:39:00;16:22:58;87,933;2000,000;43,967;22,7;20,7;A;27;A27;oplopend;Keizersveerbrug;Hank;Breda;Gorinchem;Spoedreparatie;[Geen oorzaakcode opgegeven door VWM 1], [Spoedreparatie 43], [Geen oorzaakcode opgegeven door VWM 0];[000], [N32], [000];N32;Spoedreparatie;Spoedreparatie;Spoedreparatie;Ongepland onderhoud
2801970;2021-02-08;2021-02-08;10:42:00;12:20:11;392,733;4000,000;98,183;70,6;74,6;A;73;A73;aflopend;Boxmeer;Vierlingsbeek;Nijmegen;Maasbracht;Ongeval met vrachtwagen(s);[Ongeval met vrachtwagen(s) 98];[ACH];ACH;Ongeval met vrachtwagen(s);Ongeval vrachtwagen;Ongeval;Ongeval
2801891;2021-02-08;2021-02-08;6:39:00;7:06:49;110,700;3979,629;27,817;62,6;67,6;A;9;A9;aflopend;Heerhugowaard;Akersloot;Alkmaar;Amstelveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 28];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2801928;2021-02-08;2021-02-08;7:51:00;8:07:59;40,767;2400,393;16,983;70,7;72,7;A;4;A4;aflopend;Schiedam-Noord;Kethelplein;Rotterdam;Den Haag;Eerder(e) ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Eerder(e) ongeval(len) 16];[000], [ACA];ACA;Eerder(e) ongeval(len);Ongeval;Ongeval;Ongeval
2801879;2021-02-08;2021-02-08;6:04:00;16:19:06;3018,483;4907,305;615,100;139,0;141,0;A;50;A50;aflopend;Maasbrug;Ravenstein;Arnhem;Oss;Ongeval met vrachtwagen(s);[Ongeval(len) 69], [Geschaarde trekker(s) met oplegger 523], [Eerder(e) ongeval(len) 23];[ACI], [AJA], [ACA];ACH;Ongeval met vrachtwagen(s);Ongeval vrachtwagen;Ongeval;Ongeval
2802094;2021-02-08;2021-02-08;15:57:00;16:15:07;53,167;2934,683;18,117;46,9;48,9;A;9;A9;aflopend;Brug Over Het Zijkanaal C;Rottepolderplein;Alkmaar;Amstelveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 18];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802015;2021-02-08;2021-02-08;14:18:00;14:28:52;28,717;2642,638;10,867;136,0;134,0;A;2;A2;oplopend;Boxtel;Best-West;'s-Hertogenbosch;Eindhoven;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802103;2021-02-08;2021-02-08;16:17:00;16:28:44;23,467;2000,000;11,733;29,9;27,9;A;10;A10;oplopend;Coentunnel;Coenplein;De Nieuwe Meer;Watergraafsmeer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802120;2021-02-08;2021-02-08;16:42:00;16:49:51;25,733;3278,132;7,850;52,0;54,0;A;58;A58;aflopend;Bavel;Tilburg-Reeshof;Breda;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802139;2021-02-08;2021-02-08;17:11:00;17:16:57;11,900;2000,000;5,950;38,7;36,7;A;58;A58;oplopend;Tilburg-Centrum Oost;Tilburg-Centrum West;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802121;2021-02-08;2021-02-08;16:45:00;16:54:02;18,067;2000,000;9,033;18,8;16,8;A;5;A5;oplopend;Amsterdam-Westpoort;Westrandweg;Hoofddorp;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802176;2021-02-08;2021-02-08;18:13:00;18:22:42;23,367;2408,935;9,700;19,8;21,8;A;58;A58;aflopend;Brug Over Het Wilhelminakanaal Hm 20.7;Oirschot;Tilburg;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802126;2021-02-08;2021-02-08;16:49:00;17:06:28;56,250;3220,420;17,467;73,2;71,2;A;12;A12;oplopend;Maarn;Maarsbergen;Utrecht;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802144;2021-02-08;2021-02-08;17:18:00;17:23:01;10,033;2000,000;5,017;90,6;88,6;A;12;A12;oplopend;Maarsbergen;Veenendaal-West;Utrecht;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802022;2021-02-08;2021-02-08;14:36:00;15:06:09;115,783;3840,243;30,150;239,9;237,9;A;2;A2;oplopend;Urmond;Kerensheide;Eindhoven;Maastricht-Noord;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 29];[000], [ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2802040;2021-02-08;2021-02-08;14:53:00;14:54:43;3,433;2000,000;1,717;40,3;38,3;A;16;A16;oplopend;'s-Gravendeel;Dordtse Kil;Rotterdam;Breda;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2803528;2021-02-15;2021-02-15;16:14:00;16:15:43;3,433;2000,000;1,717;86,2;84,2;A;15;A15;oplopend;Sliedrecht-Oost;Hardinxveld-Giessendam;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2803475;2021-02-15;2021-02-15;7:59:00;12:31:54;1518,867;5565,653;272,900;44,3;42,3;A;15;A15;oplopend;Havens 4000-5200;Spijkenisse;Europoort;Ridderkerk;Geschaarde trekker(s) met oplegger;[Geen oorzaakcode opgegeven door VWM 1], [Geschaarde trekker(s) met oplegger 272];[000], [AJA];AJA;Geschaarde trekker(s) met oplegger;Ongeval vrachtwagen;Ongeval;Ongeval
2802034;2021-02-08;2021-02-08;14:44:00;15:00:50;51,000;3029,703;16,833;128,4;130,4;A;2;A2;aflopend;Boxtel;Boxtel-Noord;Eindhoven;'s-Hertogenbosch;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2801897;2021-02-08;2021-02-08;6:52:00;7:14:06;44,200;2000,000;22,100;4,3;2,3;A;5;A5;oplopend;Brug Over De Hoofdvaart;Raasdorp;Hoofddorp;Amsterdam;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 21], [Eerder(e) ongeval(len) 0];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2802019;2021-02-08;2021-02-08;14:33:00;14:35:53;5,767;2000,000;2,883;41,6;43,6;A;16;A16;aflopend;Dordtse Kil;'s-Gravendeel;Breda;Rotterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802020;2021-02-08;2021-02-08;14:34:00;14:36:39;5,300;2000,000;2,650;239,7;237,7;A;2;A2;oplopend;Urmond;Kerensheide;Eindhoven;Maastricht-Noord;Ongeval(len);[Ongeval(len) 3];[ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2801939;2021-02-08;2021-02-08;8:15:00;8:25:38;31,900;3000,000;10,633;90,1;87,1;A;73;A73;oplopend;Haps;Cuijk;Maasbracht;Nijmegen;Ongeval op aansluitende weg;[Geen oorzaakcode opgegeven door VWM 0], [Ongeval op aansluitende weg 10], [Geen oorzaakcode opgegeven door VWM 0];[000], [N65], [000];N65;Ongeval op aansluitende weg;Ongeval elders;Ongeval;Ongeval
2802026;2021-02-08;2021-02-08;14:37:00;14:44:20;23,567;3213,636;7,333;46,8;44,8;A;9;A9;oplopend;Rottepolderplein;Brug Over Het Zijkanaal C;Amstelveen;Alkmaar;Brugopening;[Geen oorzaakcode opgegeven door VWM 1], [Brugopening 7], [Geen oorzaakcode opgegeven door VWM 0];[000], [N73], [000];N73;Brugopening;Brugopening;Blokkade;Hoge intensiteit
2801946;2021-02-08;2021-02-08;8:50:00;9:01:49;35,450;3000,000;11,817;64,1;67,1;A;2;A2;aflopend;Utrecht-Centrum;Maarssen;'s-Hertogenbosch;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802129;2021-02-08;2021-02-08;16:51:00;17:02:00;22,000;2000,000;11,000;40,5;42,5;A;2;A2;aflopend;Vinkeveen;Abcoude;Utrecht;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2801947;2021-02-08;2021-02-08;8:50:00;9:18:41;57,367;2000,000;28,683;61,4;63,4;A;2;A2;aflopend;Leidsche Rijntunnel;Utrecht-Centrum;'s-Hertogenbosch;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 29];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802131;2021-02-08;2021-02-08;16:55:00;17:02:00;14,000;2000,000;7,000;41,9;43,9;A;58;A58;aflopend;Tilburg-Reeshof;Tilburg-Centrum West;Breda;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802150;2021-02-08;2021-02-08;17:23:00;17:27:42;9,400;2000,000;4,700;90,6;88,6;A;12;A12;oplopend;Maarsbergen;Veenendaal-West;Utrecht;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2803515;2021-02-15;2021-02-15;15:16:00;15:33:43;54,900;3098,777;17,717;73,4;71,4;A;15;A15;oplopend;Noordtunnel;Alblasserdam;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 18];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2803469;2021-02-15;2021-02-15;7:34:00;8:03:19;71,583;2441,728;29,317;79,1;82,1;A;15;A15;aflopend;Sliedrecht-West;Papendrecht;Gorinchem;Ridderkerk;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 28];[000], [ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2803463;2021-02-15;2021-02-15;6:13:00;6:36:07;48,150;2082,913;23,117;17,4;19,4;A;7;A7;aflopend;Avenhorn;Purmerend-Noord;Hoorn;Zaanstad;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 1], [Defect(e) voertuig(en) 0], [Eerder pechgeval 22];[000], [BKD], [M13];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2803532;2021-02-15;2021-02-15;16:33:00;16:59:52;78,917;2937,345;26,867;89,9;87,9;A;15;A15;oplopend;Gorinchem;Gorinchem;Ridderkerk;Gorinchem;Spoedreparatie;[Geen oorzaakcode opgegeven door VWM 1], [Spoedreparatie 7], [Geen oorzaakcode opgegeven door VWM 19];[000], [N32], [000];N32;Spoedreparatie;Spoedreparatie;Spoedreparatie;Ongepland onderhoud
2803521;2021-02-15;2021-02-15;15:47:00;15:51:53;10,867;2225,256;4,883;80,4;78,4;A;15;A15;oplopend;Papendrecht;Sliedrecht-West;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802024;2021-02-08;2021-02-08;14:37:00;14:54:43;35,433;2000,000;17,717;53,8;51,8;A;15;A15;oplopend;Benelux;Rotterdam-Heijplaat;Europoort;Ridderkerk;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 18];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802197;2021-02-08;2021-02-08;23:33:00;23:38:43;11,433;2000,000;5,717;92,6;90,6;A;27;A27;oplopend;Bilthoven;Hilversum;Utrecht;Almere;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2801887;2021-02-08;2021-02-08;6:38:00;6:40:54;5,800;2000,000;2,900;43,4;45,4;A;15;A15;aflopend;Spijkenisse;Havens 4000-5200;Ridderkerk;Europoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802030;2021-02-08;2021-02-08;14:41:00;14:50:48;21,333;2176,871;9,800;89,7;86,7;A;12;A12;oplopend;Maarsbergen;Veenendaal-West;Utrecht;Arnhem;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802031;2021-02-08;2021-02-08;14:41:00;14:44:26;6,867;2000,000;3,433;30,6;28,6;A;9;A9;oplopend;Schiphol-Oost;Schipholbrug;Amstelveen;Alkmaar;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802132;2021-02-08;2021-02-08;17:02:00;17:58:42;185,050;3263,668;56,700;91,7;94,7;A;1;A1;aflopend;Twello;Voorst;Hengelo;Apeldoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 57];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802070;2021-02-08;2021-02-08;15:33:00;15:36:53;11,650;3000,000;3,883;55,0;52,0;A;58;A58;oplopend;Bavel;Sint Annabosch;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2802137;2021-02-08;2021-02-08;17:10:00;17:28:42;52,383;2801,248;18,700;35,8;38,8;A;67;A67;aflopend;Someren;Geldrop;Venlo;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 19];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
