NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
2747522;2020-03-01;2020-03-01;13:54:00;14:12:13;36,433;2000,000;18,217;52,5;50,5;A;2;A2;oplopend;Breukelen;Maarssen;Amsterdam;Utrecht;Verkeer ingesloten tussen afrit en incident;[Geen oorzaakcode opgegeven door VWM 1], [Verkeer ingesloten tussen afrit en incident 16], [Geen oorzaakcode opgegeven door VWM 1];[000], [N03], [000];N03;Verkeer ingesloten tussen afrit en incident;Incident;Incident;Incident
2747536;2020-03-01;2020-03-01;17:35:00;18:07:58;65,933;2000,000;32,967;14,4;16,4;A;7;A7;aflopend;Purmerend;Purmerend-Zuid;Hoorn;Zaanstad;Spoedreparatie;[Geen oorzaakcode opgegeven door VWM 0], [Spoedreparatie 33];[000], [N32];N32;Spoedreparatie;Spoedreparatie;Spoedreparatie;Ongepland onderhoud
2747493;2020-03-01;2020-03-01;0:10:00;0:31:07;42,233;2000,000;21,117;11,3;9,3;A;13;A13;oplopend;Delft;Delft-Zuid;Rijswijk;Rotterdam;Ongeval(len);[Ongeval(len) 21];[ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2748013;2020-03-02;2020-03-02;8:21:00;8:25:43;9,433;2000,000;4,717;89,4;91,4;A;59;A59;aflopend;Terheijden;Zonzeel;Oss;Zonzeel;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2747526;2020-03-01;2020-03-01;14:35:00;15:16:39;212,967;5113,245;41,650;27,3;24,3;A;1;A1;oplopend;Hilversum-Noord;Hotel/Restaurant De Witte Bergen;Amsterdam;Amersfoort;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 42];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2747885;2020-03-02;2020-03-02;8:00:00;8:01:41;3,367;2000,000;1,683;24,1;26,1;A;7;A7;aflopend;Avenhorn;Purmerend-Noord;Hoorn;Zaanstad;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754645;2020-03-12;2020-03-12;16:22:00;17:04:40;126,267;2959,375;42,667;138,4;136,4;A;12;A12;oplopend;Westervoort;Duiven;Arnhem;Oberhausen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 43];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754595;2020-03-12;2020-03-12;16:05:00;16:09:40;9,333;2000,000;4,667;35,1;33,1;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754589;2020-03-12;2020-03-12;15:59:00;16:02:41;11,050;3000,000;3,683;18,3;21,3;A;10;A10;aflopend;Amsterdam-Oud Zuid;Amsterdam-Rivierenbuurt;Coenplein;Amstel;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754731;2020-03-12;2020-03-12;17:01:00;17:38:42;83,367;2211,317;37,700;55,0;57,0;A;12;A12;aflopend;Oudenrijn;De Meern;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 38];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754581;2020-03-12;2020-03-12;15:49:00;15:52:39;7,300;2000,000;3,650;57,1;55,1;A;4;A4;oplopend;Gaag-Aquaduct;Delft;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754410;2020-03-12;2020-03-12;7:29:00;7:36:40;15,333;2000,000;7,667;33,9;35,9;A;28;A28;aflopend;Nijkerk;Amersfoort-Vathorst;Zwolle;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754434;2020-03-12;2020-03-12;7:42:00;7:53:40;32,367;2774,286;11,667;55,3;53,3;A;35;A35;oplopend;Borne-West;Buren;Almelo;Enschede;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754943;2020-03-13;2020-03-13;11:29:00;12:25:52;180,467;3173,505;56,867;61,4;59,4;A;4;A4;oplopend;Ketheltunnel;Kethelplein;Den Haag;Rotterdam;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 0], [Defecte vrachtwagen(s) 56], [Eerder pechgeval 0], [Geen oorzaakcode opgegeven door VWM 0];[000], [HBD], [M13], [000];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2755005;2020-03-13;2020-03-13;21:21:00;22:11:58;152,900;3000,000;50,967;31,5;34,5;A;20;A20;aflopend;Rotterdam-Crooswijk;Rotterdam-Noord;Gouda;Hoek van Holland;Defect voertuig (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 23], [Brandend(e) voertuig(en) 1], [Opruimingswerkzaamheden 4], [Opruimwerkzaamheden 23], [Geen oorzaakcode opgegeven door VWM 0];[000], [VFR], [OCL], [CLE], [000];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2754507;2020-03-12;2020-03-12;8:42:00;8:45:40;7,333;2000,000;3,667;3,8;5,8;A;13;A13;aflopend;Den Haag-Zuid;Ypenburg;Rotterdam;Rijswijk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754482;2020-03-12;2020-03-12;8:28:00;8:33:40;11,333;2000,000;5,667;57,6;59,6;A;1;A1;aflopend;Stroe;Voorthuizen;Apeldoorn;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754652;2020-03-12;2020-03-12;16:24:00;17:14:42;157,367;3103,879;50,700;121,2;119,2;A;12;A12;oplopend;Oosterbeek;Grijsoord;Utrecht;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 51];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754842;2020-03-12;2020-03-12;17:50:00;17:52:16;4,533;2000,000;2,267;28,7;26,7;A;7;A7;oplopend;Avenhorn;Hoorn;Zaanstad;Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754655;2020-03-12;2020-03-12;16:25:00;16:30:41;11,367;2000,000;5,683;117,2;115,2;A;12;A12;oplopend;Wageningen;Oosterbeek;Utrecht;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754487;2020-03-12;2020-03-12;8:30:00;9:33:39;224,517;3527,363;63,650;1,3;5,3;A;4;A4;aflopend;Amsterdam-Sloten;De Nieuwe Meer;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 64];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754722;2020-03-12;2020-03-12;16:57:00;17:03:40;13,333;2000,000;6,667;49,4;51,4;A;12;A12;aflopend;Harmelen;Woerden;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754723;2020-03-12;2020-03-12;16:57:00;17:03:40;13,333;2000,000;6,667;61,8;63,8;A;12;A12;aflopend;Nieuwegein;Oudenrijn;Arnhem;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754579;2020-03-12;2020-03-12;15:43:00;15:59:03;32,100;2000,000;16,050;12,2;10,2;A;22;A22;oplopend;Velsertunnel;Beverwijk-Oost;Velsen;Beverwijk;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 1], [Defect(e) voertuig(en) 15];[000], [BKD];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2754625;2020-03-12;2020-03-12;16:19:00;16:19:41;2,050;3000,000;0,683;10,2;7,2;A;12;A12;oplopend;Zoetermeer-Centrum;Zoetermeer;Den Haag;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754876;2020-03-12;2020-03-12;18:25:00;19:20:25;175,817;3172,632;55,417;38,1;36,1;A;16;A16;oplopend;Dordrecht-Centrum;'s-Gravendeel;Rotterdam;Breda;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 8], [Ongeval(len) 48];[000], [ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2754970;2020-03-13;2020-03-13;15:07:00;15:41:39;136,567;3941,318;34,650;48,2;44,2;A;1;A1;oplopend;Hoevelaken;Barneveld;Amsterdam;Apeldoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14], [Eerder pechgeval 0], [Geen oorzaakcode opgegeven door VWM 20];[000], [M13], [000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754839;2020-03-12;2020-03-12;17:50:00;18:42:39;105,300;2000,000;52,650;59,6;61,6;A;15;A15;aflopend;Rotterdam-Zuidplein;Vaanplein;Ridderkerk;Europoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 53];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754646;2020-03-12;2020-03-12;16:22:00;16:32:41;21,367;2000,000;10,683;30,5;28,5;A;10;A10;oplopend;Coentunnel;Coenplein;De Nieuwe Meer;Watergraafsmeer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754829;2020-03-12;2020-03-12;17:43:00;17:47:41;9,367;2000,000;4,683;59,6;61,6;A;15;A15;aflopend;Rotterdam-Zuidplein;Vaanplein;Ridderkerk;Europoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754750;2020-03-12;2020-03-12;17:12:00;17:13:41;3,367;2000,000;1,683;10,2;8,2;A;12;A12;oplopend;Zoetermeer-Centrum;Zoetermeer;Den Haag;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2752570;2020-03-08;2020-03-08;19:14:00;20:58:07;289,517;2780,695;104,117;46,0;44,0;A;1;A1;oplopend;Amersfoort-Noord;Hoevelaken;Amsterdam;Amersfoort;Ongeval(len);[Ongeval(len) 104];[ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2752549;2020-03-08;2020-03-08;12:58:00;14:15:12;156,367;2025,475;77,200;19,9;17,9;A;16;A16;oplopend;Rotterdam-Kralingen;Rotterdam-Centrum;Rotterdam;Breda;Voetbalwedstrijd;[Geen oorzaakcode opgegeven door VWM 2], [Voetbalwedstrijd 76], [Geen oorzaakcode opgegeven door VWM 0];[000], [EFM], [000];EFM;Voetbalwedstrijd;Sportevenement;Evenement;Evenement
2752552;2020-03-08;2020-03-08;13:08:00;13:47:54;79,800;2000,000;39,900;110,7;103,7;A;73;A73;oplopend;Nijmegen;Beuningen;Maasbracht;Nijmegen;Ongeval(len);[Ongeval(len) 15], [Eerder(e) ongeval(len) 25];[ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2752558;2020-03-08;2020-03-08;13:22:00;13:46:44;49,467;2000,000;24,733;92,0;94,0;A;2;A2;aflopend;Waardenburg;Deil;'s-Hertogenbosch;Utrecht;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 0], [Defect(e) voertuig(en) 24];[000], [BKD];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2752562;2020-03-08;2020-03-08;14:33:00;16:28:09;331,167;2875,959;115,150;8,9;5,9;A;1;A1;oplopend;Diemen;Diemen;Amsterdam;Amersfoort;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 111], [Eerder(e) ongeval(len) 4];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2752555;2020-03-08;2020-03-08;13:14:00;13:38:23;121,917;5000,000;24,383;55,5;50,5;N;344;N344;oplopend;Wilhelminabrug;Zwolle/Zutphen;Apeldoorn;Holten;Extra verkeersdrukte door werkzaamheden elders;[Extra verkeersdrukte door werkzaamheden elders 24];[N62];N62;Extra verkeersdrukte door werkzaamheden elders;Werkzaamheden elders;Werkzaamheden;Aanleg en gepland onderhoud
2754394;2020-03-12;2020-03-12;6:59:00;7:03:38;9,267;2000,000;4,633;33,9;35,9;A;28;A28;aflopend;Nijkerk;Amersfoort-Vathorst;Zwolle;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754613;2020-03-12;2020-03-12;16:15:00;16:22:40;15,333;2000,000;7,667;168,5;166,5;A;50;A50;oplopend;Renkum;Grijsoord;Oss;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754635;2020-03-12;2020-03-12;16:20:00;16:21:40;3,333;2000,000;1,667;71,7;66,1;A;15;A15;oplopend;Ridderkerk-Zuid;Hendrik-Ido-Ambacht;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754511;2020-03-12;2020-03-12;8:46:00;9:18:40;82,283;2518,878;32,667;79,6;81,6;A;27;A27;aflopend;De Bilt;Rijnsweerd;Almere;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 33];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754531;2020-03-12;2020-03-12;9:32:00;9:37:38;11,267;2000,000;5,633;54,3;56,3;A;1;A1;aflopend;Voorthuizen;Barneveld;Apeldoorn;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754897;2020-03-13;2020-03-13;6:21:00;6:29:37;17,233;2000,000;8,617;16,7;18,7;A;7;A7;aflopend;Purmerend-Noord;Purmerend;Hoorn;Zaanstad;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754661;2020-03-12;2020-03-12;16:28:00;17:17:41;102,383;2060,718;49,683;54,3;56,3;A;1;A1;aflopend;Voorthuizen;Barneveld;Apeldoorn;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 50];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754504;2020-03-12;2020-03-12;8:38:00;8:45:40;15,333;2000,000;7,667;25,3;27,3;A;58;A58;aflopend;Brug Over Het Wilhelminakanaal Hm 20.7;Oirschot;Tilburg;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754910;2020-03-13;2020-03-13;8:02:00;8:12:40;21,333;2000,000;10,667;56,3;58,3;A;9;A9;aflopend;Heemskerk;Beverwijk;Alkmaar;Amstelveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754733;2020-03-12;2020-03-12;17:02:00;17:07:41;11,367;2000,000;5,683;78,4;80,4;A;27;A27;aflopend;Utrecht-De Uithof;Lunetten;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2755070;2020-03-14;2020-03-14;17:35:00;17:54:53;39,767;2000,000;19,883;31,5;33,5;A;20;A20;aflopend;Rotterdam-Crooswijk;Rotterdam-Noord;Gouda;Hoek van Holland;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 0], [Defect(e) voertuig(en) 19];[000], [BKD];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2754405;2020-03-12;2020-03-12;7:24:00;7:28:41;9,367;2000,000;4,683;182,4;184,4;A;50;A50;aflopend;Arnhem-Centrum;Waterberg;Apeldoorn;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754490;2020-03-12;2020-03-12;8:31:00;9:19:17;228,067;4723,507;48,283;134,2;136,2;A;15;A15;aflopend;Brug Over Het Amsterdam-Rijnkanaal;Tiel;Nijmegen;Gorinchem;Ongeval(len);[Ongeval(len) 24], [Eerder(e) ongeval(len) 24];[ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2754488;2020-03-12;2020-03-12;8:30:00;9:15:03;375,017;8324,454;45,050;36,7;40,7;A;20;A20;aflopend;Prins Alexander;Terbregseplein;Gouda;Hoek van Holland;Ongeval(len);[Ongeval(len) 13], [Eerder(e) ongeval(len) 32];[ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2754717;2020-03-12;2020-03-12;16:56:00;17:06:40;21,333;2000,000;10,667;10,2;8,2;A;12;A12;oplopend;Zoetermeer-Centrum;Zoetermeer;Den Haag;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754732;2020-03-12;2020-03-12;17:01:00;17:08:42;15,400;2000,000;7,700;39,1;37,1;A;9;A9;oplopend;Badhoevedorp;Raasdorp;Amstelveen;Alkmaar;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754803;2020-03-12;2020-03-12;17:33:00;17:41:41;17,367;2000,000;8,683;14,3;12,3;A;7;A7;oplopend;Purmerend-Zuid;Purmerend;Zaanstad;Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754729;2020-03-12;2020-03-12;17:01:00;17:12:40;23,333;2000,000;11,667;32,0;34,0;A;20;A20;aflopend;Rotterdam-Crooswijk;Rotterdam-Noord;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754875;2020-03-12;2020-03-12;18:21:00;18:34:39;27,300;2000,000;13,650;29,2;27,2;A;28;A28;oplopend;Hoevelaken;Amersfoort-Vathorst;Amersfoort;Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754728;2020-03-12;2020-03-12;17:01:00;17:03:40;5,333;2000,000;2,667;34,9;32,9;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754832;2020-03-12;2020-03-12;17:44:00;17:50:39;13,300;2000,000;6,650;88,7;86,7;A;1;A1;oplopend;Beekbergen;Voorst;Amsterdam;Osnabrück;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754438;2020-03-12;2020-03-12;7:45:00;7:52:41;18,033;2347,072;7,683;165,0;162,0;A;50;A50;oplopend;Renkum;Grijsoord;Oss;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2754617;2020-03-12;2020-03-12;16:15:00;16:22:40;15,333;2000,000;7,667;30,5;28,5;A;10;A10;oplopend;Coentunnel;Coenplein;De Nieuwe Meer;Watergraafsmeer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
