NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
2809420;2021-03-31;2021-03-31;17:21:00;17:52:56;92,800;2906,054;31,933;68,8;66,8;A;27;A27;oplopend;Houten;Lunetten;Gorinchem;Utrecht;Defect voertuig (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 1], [Opruimingswerkzaamheden 20], [Eerder pechgeval 11];[000], [OCL], [M13];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2809192;2021-03-30;2021-03-30;15:59:00;16:32:36;82,117;2443,948;33,600;77,5;75,5;A;15;A15;oplopend;Alblasserdam;Papendrecht;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 34];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2809173;2021-03-30;2021-03-30;14:22:00;14:33:36;23,200;2000,000;11,600;20,9;18,9;A;16;A16;oplopend;Rotterdam-Feijenoord;Ridderkerk-Noord;Rotterdam;Breda;Brugopening;[Geen oorzaakcode opgegeven door VWM 1], [Brugopening 10], [Geen oorzaakcode opgegeven door VWM 0];[000], [N73], [000];N73;Brugopening;Brugopening;Blokkade;Hoge intensiteit
2809427;2021-03-31;2021-03-31;17:37:00;17:37:40;1,333;2000,000;0,667;25,1;27,1;N;325;N325;aflopend;Andrej Sacharovbrug;Huissen;Arnhem Velperbroek;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2808157;2021-03-23;2021-03-23;8:09:00;8:39:34;100,683;3293,893;30,567;52,4;55,4;A;1;A1;aflopend;Hoevelaken;Hoevelaken;Apeldoorn;Amsterdam;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 16], [Eerder(e) ongeval(len) 14];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2808161;2021-03-23;2021-03-23;8:43:00;8:57:34;36,117;2479,405;14,567;7,1;9,1;A;27;A27;aflopend;Oosterhout-Zuid;Breda-Noord;Gorinchem;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2808206;2021-03-23;2021-03-23;16:20:00;16:45:33;77,967;3051,533;25,550;50,3;48,3;A;4;A4;oplopend;Rijswijk-Plaspoelpolder;Rijswijk;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 26];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2808219;2021-03-23;2021-03-23;16:41:00;16:47:37;28,467;4302,267;6,617;15,2;11,2;A;7;A7;oplopend;Purmerend;Purmerend-Noord;Zaanstad;Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2808246;2021-03-23;2021-03-23;17:36:00;18:06:34;117,100;3830,971;30,567;156,5;158,5;A;2;A2;aflopend;De Hogt;Batadorp;Maastricht;Eindhoven;Ongeval (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 6], [Opruimingswerkzaamheden 7], [Eerder(e) ongeval(len) 16];[000], [ACI], [OCL], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2808992;2021-03-29;2021-03-29;10:26:00;11:06:35;112,167;2763,860;40,583;34,4;36,4;A;27;A27;aflopend;Merwedebrug;Werkendam;Gorinchem;Breda;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 29], [Eerder(e) ongeval(len) 10];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2808953;2021-03-29;2021-03-29;6:35:00;7:17:34;104,717;2460,063;42,567;75,1;72,1;A;4;A4;oplopend;Pernis;Benelux;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 43];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2809201;2021-03-30;2021-03-30;16:12:00;16:19:52;15,733;2000,000;7,867;13,2;15,2;A;12;A12;aflopend;Zoetermeer;Zoetermeer-Centrum;Utrecht;Den Haag;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 7], [Geen oorzaakcode opgegeven door VWM 0];[000], [HBD], [000];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2809378;2021-03-31;2021-03-31;16:22:00;16:28:35;13,167;2000,000;6,583;19,6;17,6;A;4;A4;oplopend;Ringvaart-Aquaduct;Roelofarendsveen;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2809072;2021-03-29;2021-03-29;16:25:00;17:07:08;84,267;2000,000;42,133;6,0;4,0;A;12;A12;oplopend;Voorburg;Prins Clausplein;Den Haag;Utrecht;Ongeval met vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 13], [Ongeval met vrachtwagen(s) 30];[000], [ACH];ACH;Ongeval met vrachtwagen(s);Ongeval vrachtwagen;Ongeval;Ongeval
2809319;2021-03-31;2021-03-31;11:46:00;11:58:02;24,067;2000,000;12,033;22,8;24,8;A;58;A58;aflopend;Brug Over Het Wilhelminakanaal Hm 20.7;Oirschot;Tilburg;Eindhoven;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 2], [Defecte vrachtwagen(s) 5], [Eerder pechgeval 6];[000], [HBD], [M13];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2809099;2021-03-29;2021-03-29;17:42:00;18:10:26;132,433;4657,679;28,433;43,2;40,2;A;20;A20;oplopend;Nieuwerkerk Aan Den Ijssel;Moordrecht;Hoek van Holland;Gouda;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 19], [Eerder(e) ongeval(len) 8], [Geen oorzaakcode opgegeven door VWM 0];[000], [ACI], [ACA], [000];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2809241;2021-03-30;2021-03-30;17:07:00;17:09:10;4,333;2000,000;2,167;60,5;58,5;A;4;A4;oplopend;Ketheltunnel;Kethelplein;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2809044;2021-03-29;2021-03-29;15:42:00;17:31:54;840,333;7646,345;109,900;34,6;29,6;A;27;A27;oplopend;Werkendam;Merwedebrug;Breda;Gorinchem;Brugopening (en daarna ongeval);[Geen oorzaakcode opgegeven door VWM 1], [Brugopening 4], [Ongeval(len) 64], [Eerder(e) ongeval(len) 41];[000], [N73], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2809150;2021-03-30;2021-03-30;8:00:00;9:29:56;415,367;4618,606;89,933;75,3;78,3;A;58;A58;aflopend;Etten-Leur;Breda-West;Bergen op Zoom;Breda;Ongeval(len);[Ongeval(len) 52], [Eerder(e) ongeval(len) 38];[ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2808906;2021-03-28;2021-03-28;13:47:00;16:10:34;454,183;3163,571;143,567;31,4;29,4;A;20;A20;oplopend;Rotterdam-Crooswijk;Terbregseplein;Hoek van Holland;Gouda;Extra verkeersdrukte door verkeer dat een omleiding volgt;[Geen oorzaakcode opgegeven door VWM 28], [Extra verkeersdrukte door verkeer dat een omleiding volgt 116];[000], [N61];N61;Extra verkeersdrukte door verkeer dat een omleiding volgt;Incident elders;Incident;Incident
2809362;2021-03-31;2021-03-31;16:01:00;16:08:36;15,200;2000,000;7,600;1,0;3,0;A;4;A4;aflopend;Amsterdam-Sloten;De Nieuwe Meer;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2809418;2021-03-31;2021-03-31;17:19:00;18:06:41;130,467;2736,106;47,683;45,3;47,3;A;20;A20;aflopend;Moordrecht;Nieuwerkerk Aan Den Ijssel;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 48];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2808155;2021-03-23;2021-03-23;7:50:00;7:53:34;7,133;2000,000;3,567;8,8;6,8;A;76;A76;oplopend;Spaubeek;Nuth;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2808207;2021-03-23;2021-03-23;16:20:00;18:21:28;242,933;2000,000;121,467;53,8;51,8;A;15;A15;oplopend;Benelux;Rotterdam-Heijplaat;Europoort;Ridderkerk;Incident op stedelijke weg;[Geen oorzaakcode opgegeven door VWM 20], [Incident op stedelijke weg 101];[000], [N71];N71;Incident op stedelijke weg;Stedelijke weg;Andere wegbeheerder;Overige oorzaken
2808222;2021-03-23;2021-03-23;16:45:00;16:50:35;11,167;2000,000;5,583;32,0;34,0;A;20;A20;aflopend;Rotterdam-Crooswijk;Rotterdam-Noord;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2808165;2021-03-23;2021-03-23;9:21:00;9:58:36;78,283;2082,004;37,600;235,0;237,0;A;2;A2;aflopend;Urmond;Born;Maastricht;Eindhoven;Voorwerpen op de weg;[Voorwerpen op de weg 37], [Geen oorzaakcode opgegeven door VWM 0];[OBR], [000];OBR;Voorwerpen op de weg;Lading op de weg;Incident (obstakel op de weg);Incident
2808212;2021-03-23;2021-03-23;16:35:00;16:35:34;1,133;2000,000;0,567;156,8;154,8;A;50;A50;oplopend;Valburg;Heteren;Oss;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2809048;2021-03-29;2021-03-29;15:55:00;15:59:37;9,233;2000,000;4,617;28,6;26,6;A;58;A58;oplopend;Brug Over Het Wilhelminakanaal Hm 20.7;Moergestel;Eindhoven;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2808955;2021-03-29;2021-03-29;6:37:00;6:38:33;3,100;2000,000;1,550;60,1;62,1;A;15;A15;aflopend;Rotterdam-Zuidplein;Vaanplein;Ridderkerk;Europoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2809015;2021-03-29;2021-03-29;14:16:00;14:24:40;17,333;2000,000;8,667;20,6;22,6;A;16;A16;aflopend;Rotterdam-Prins Alexander;Terbregseplein;Breda;Rotterdam;Brugopening;[Geen oorzaakcode opgegeven door VWM 1], [Brugopening 8];[000], [N73];N73;Brugopening;Brugopening;Blokkade;Hoge intensiteit
2809170;2021-03-30;2021-03-30;13:47:00;13:57:11;20,367;2000,000;10,183;74,1;72,1;A;4;A4;oplopend;Pernis;Benelux;Den Haag;Rotterdam;Eerder pechgeval;[Geen oorzaakcode opgegeven door VWM 0], [Eerder pechgeval 10];[000], [M13];M13;Eerder pechgeval;Defect voertuig;Incident (gestrand voertuig);Incident
2809296;2021-03-31;2021-03-31;6:48:00;7:16:32;96,467;3380,841;28,533;46,2;52,2;A;15;A15;aflopend;Botlektunnel;Spijkenisse;Ridderkerk;Europoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 29];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2809414;2021-03-31;2021-03-31;17:13:00;17:31:29;36,967;2000,000;18,483;40,0;38,0;A;20;A20;oplopend;Cortlandt-Aquaduct;Nieuwerkerk Aan Den Ijssel;Hoek van Holland;Gouda;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 4], [Ongeval(len) 10], [Eerder(e) ongeval(len) 4];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2809231;2021-03-30;2021-03-30;16:56:00;17:24:33;57,100;2000,000;28,550;133,1;131,1;A;12;A12;oplopend;Arnhem-Noord;Velperbroek;Den Haag;Oberhausen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 29];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2808954;2021-03-29;2021-03-29;6:35:00;6:41:27;12,900;2000,000;6,450;89,2;91,2;A;15;A15;aflopend;Gorinchem;Hardinxveld-Giessendam;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2809063;2021-03-29;2021-03-29;16:17:00;16:23:18;12,600;2000,000;6,300;78,3;76,3;A;15;A15;oplopend;Alblasserdam;Papendrecht;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2809143;2021-03-30;2021-03-30;6:51:00;7:31:34;144,317;3557,519;40,567;61,3;57,3;A;4;A4;oplopend;Ketheltunnel;Kethelplein;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 41];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2809149;2021-03-30;2021-03-30;7:54:00;8:03:35;19,167;2000,000;9,583;27,5;29,5;A;67;A67;aflopend;Leenderheide/Randweg N2;Leenderheide;Venlo;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2809188;2021-03-30;2021-03-30;15:55:00;15:55:30;1,450;2900,000;0,500;55,5;58,5;A;35;A35;aflopend;Delden;Buren;Enschede;Almelo;Ongeval(len);[Ongeval(len) 1];[ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2809200;2021-03-30;2021-03-30;16:12:00;16:37:35;75,767;2961,564;25,583;74,6;71,6;A;4;A4;oplopend;Pernis;Benelux;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 26];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2809303;2021-03-31;2021-03-31;7:21:00;7:22:34;3,133;2000,000;1,567;49,4;51,4;A;15;A15;aflopend;Benelux;Hoogvliet;Ridderkerk;Europoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2809053;2021-03-29;2021-03-29;15:59:00;16:06:36;15,200;2000,000;7,600;26,2;24,2;A;58;A58;oplopend;Brug Over Het Wilhelminakanaal Hm 20.7;Moergestel;Eindhoven;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2806328;2021-03-09;2021-03-09;14:53:00;14:56:22;9,467;2811,881;3,367;307,0;309,0;A;6;A6;aflopend;Scharsterrijnbrug;Sint Nicolaasga;Joure;Emmeloord;Dieren op de weg;[Dieren op de weg 3];[ANM];ANM;Dieren op de weg;Mensen of dieren op de weg;Incident (obstakel op de weg);Incident
2806279;2021-03-09;2021-03-09;7:47:00;7:54:43;18,300;2371,490;7,717;7,4;4,4;A;76;A76;oplopend;Geleen;Spaubeek;Brussel;Keulen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2808225;2021-03-23;2021-03-23;16:49:00;16:54:34;32,267;5796,407;5,567;12,5;8,5;A;7;A7;oplopend;Wijdewormer;Purmerend-Zuid;Zaanstad;Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2808205;2021-03-23;2021-03-23;16:20:00;16:39:34;47,717;2438,671;19,567;15,0;12,0;A;13;A13;oplopend;Delft-Zuid;Rotterdam The Hague Airport;Rijswijk;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 20];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2808216;2021-03-23;2021-03-23;16:38:00;18:21:31;310,550;3000,000;103,517;52,7;55,7;A;15;A15;aflopend;Rotterdam-Heijplaat;Benelux;Ridderkerk;Europoort;Incident op stedelijke weg;[Geen oorzaakcode opgegeven door VWM 2], [Incident op stedelijke weg 101];[000], [N71];N71;Incident op stedelijke weg;Stedelijke weg;Andere wegbeheerder;Overige oorzaken
2808232;2021-03-23;2021-03-23;17:12:00;17:18:32;13,067;2000,000;6,533;32,0;34,0;A;20;A20;aflopend;Rotterdam-Crooswijk;Rotterdam-Noord;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2808238;2021-03-23;2021-03-23;17:27:00;18:31:33;351,833;5450,555;64,550;19,1;14,1;A;4;A4;oplopend;Burgerveen;Nieuw-Vennep;Amsterdam;Den Haag;Ongeval (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 13], [Opruimingswerkzaamheden 27], [Eerder(e) ongeval(len) 24];[000], [ACI], [OCL], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2809425;2021-03-31;2021-03-31;17:37:00;17:37:40;1,333;2000,000;0,667;46,8;44,8;A;15;A15;oplopend;Botlektunnel;Botlekbrug;Europoort;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2809146;2021-03-30;2021-03-30;7:50:00;8:03:04;26,133;2000,000;13,067;186,7;184,7;A;7;A7;oplopend;Leek;Industrieterrein Westpoort;Heerenveen;Groningen;Ongeval met vrachtwagen(s);[Ongeval met vrachtwagen(s) 13];[ACH];ACH;Ongeval met vrachtwagen(s);Ongeval vrachtwagen;Ongeval;Ongeval
2809204;2021-03-30;2021-03-30;16:17:00;16:57:37;105,433;2595,815;40,617;46,8;42,8;A;15;A15;oplopend;Botlektunnel;Botlekbrug;Europoort;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 41];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2809373;2021-03-31;2021-03-31;16:12:00;16:47:35;111,333;3128,806;35,583;14,3;12,3;A;7;A7;oplopend;Purmerend-Zuid;Purmerend;Zaanstad;Hoorn;Voorwerpen op de weg;[Geen oorzaakcode opgegeven door VWM 1], [Voorwerpen op de weg 12], [Geen oorzaakcode opgegeven door VWM 22];[000], [OBR], [000];OBR;Voorwerpen op de weg;Lading op de weg;Incident (obstakel op de weg);Incident
2809220;2021-03-30;2021-03-30;16:43:00;16:47:36;9,200;2000,000;4,600;191,9;193,9;A;50;A50;aflopend;Arnhem-Centrum;Waterberg;Apeldoorn;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
