NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
2923461;2022-01-10;2022-01-10;16:51:00;16:56:28;12,573;2300,000;5,467;89,9;87,6;A;15;A15;oplopend;Gorinchem;Gorinchem;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923462;2022-01-10;2022-01-10;16:53:00;17:12:26;51,188;2634,048;19,433;21,7;23,8;A;58;A58;aflopend;Moergestel;Oirschot;Tilburg;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 19];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923463;2022-01-10;2022-01-10;16:55:00;17:02:28;17,173;2300,000;7,467;8,2;5,9;A;76;A76;oplopend;Spaubeek;Nuth;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923465;2022-01-10;2022-01-10;16:58:00;17:03:26;12,497;2300,000;5,433;51,2;48,9;A;4;A4;oplopend;Rijswijk-Plaspoelpolder;Rijswijk;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923466;2022-01-10;2022-01-10;17:00:00;17:06:27;13,545;2100,000;6,450;86,7;84,6;A;15;A15;oplopend;Sliedrecht-Oost;Hardinxveld-Giessendam;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923468;2022-01-10;2022-01-10;17:07:00;17:12:26;12,497;2300,000;5,433;51,2;48,9;A;4;A4;oplopend;Rijswijk-Plaspoelpolder;Rijswijk;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923471;2022-01-10;2022-01-10;17:17:00;17:24:28;16,138;2161,384;7,467;50,3;48,3;A;4;A4;oplopend;Rijswijk-Plaspoelpolder;Rijswijk;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923472;2022-01-10;2022-01-10;17:19:00;17:26:27;20,860;2800,000;7,450;32,0;29,2;A;20;A20;oplopend;Rotterdam-Crooswijk;Terbregseplein;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923475;2022-01-10;2022-01-10;17:24:00;17:31:28;15,733;2107,143;7,467;50,3;48,3;A;4;A4;oplopend;Rijswijk-Plaspoelpolder;Rijswijk;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923489;2022-01-10;2022-01-10;17:36:00;17:42:27;19,995;3100,000;6,450;113,9;110,8;A;73;A73;oplopend;Beuningen;Ewijk;Maasbracht;Nijmegen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923492;2022-01-10;2022-01-10;17:40:00;17:49:26;21,697;2300,000;9,433;72,2;63,5;A;4;A4;oplopend;Pernis;Benelux;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923495;2022-01-10;2022-01-10;17:44:00;17:50:27;13,545;2100,000;6,450;22,6;24,7;A;16;A16;aflopend;Rotterdam-Prins Alexander;Terbregseplein;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923496;2022-01-10;2022-01-10;17:44:00;17:56:28;29,920;2400,000;12,467;61,3;58,9;A;4;A4;oplopend;Ketheltunnel;Kethelplein;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923498;2022-01-10;2022-01-10;17:56:00;18:02:26;16,727;2600,000;6,433;36,1;33,5;A;15;A15;oplopend;Havens 5500-5700;Brielle;Europoort;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923558;2022-01-11;2022-01-11;7:37:00;8:46:28;229,953;3310,269;69,467;142,2;145,1;A;50;A50;aflopend;Ewijk;Bankhoef;Arnhem;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 69];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923559;2022-01-11;2022-01-11;7:40:00;8:23:33;137,803;3164,256;43,550;32,0;35,4;A;20;A20;aflopend;Rotterdam-Crooswijk;Rotterdam-Schiebroek;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 44];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923565;2022-01-11;2022-01-11;7:47:00;7:58:26;31,717;2774,053;11,433;26,4;28,6;A;67;A67;aflopend;Leenderheide/Randweg N2;Leenderheide;Venlo;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923566;2022-01-11;2022-01-11;7:48:00;8:04:27;45,193;2747,315;16,450;27,3;29,7;A;1;A1;aflopend;Hotel/Restaurant De Witte Bergen;Hilversum-Noord;Amersfoort;Amsterdam;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 2], [Ongeval(len) 2], [Eerder(e) ongeval(len) 13];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2923567;2022-01-11;2022-01-11;7:49:00;8:02:28;28,280;2100,000;13,467;136,0;138,1;A;12;A12;aflopend;Duiven;Westervoort;Duitse grens;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 13];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923612;2022-01-11;2022-01-11;8:28:00;8:33:29;25,772;4700,000;5,483;16,7;21,4;A;16;A16;aflopend;Rotterdam-Prins Alexander;Terbregseplein;Breda;Rotterdam;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 3], [Ongeval(len) 2];[000], [ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2923614;2022-01-11;2022-01-11;8:29:00;8:46:28;47,160;2700,000;17,467;30,9;28,2;A;10;A10;oplopend;Coentunnel;Coenplein;De Nieuwe Meer;Watergraafsmeer;Ongeval op aansluitende weg;[Geen oorzaakcode opgegeven door VWM 7], [Ongeval op aansluitende weg 10];[000], [N65];N65;Ongeval op aansluitende weg;Ongeval elders;Ongeval;Ongeval
2923618;2022-01-11;2022-01-11;8:34:00;9:01:27;64,335;2343,716;27,450;31,8;34,1;A;9;A9;aflopend;Badhoevedorp;Aalsmeer;Alkmaar;Amstelveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 27];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923620;2022-01-11;2022-01-11;8:36:00;9:35:27;188,427;3169,498;59,450;1,0;3,5;A;4;A4;aflopend;Amsterdam-Sloten;De Nieuwe Meer;Den Haag;Amsterdam;Incident op aansluitende weg;[Geen oorzaakcode opgegeven door VWM 2], [Incident op aansluitende weg 57];[000], [N69];N69;Incident op aansluitende weg;Incident elders;Incident;Incident
2923624;2022-01-11;2022-01-11;8:40:00;9:15:28;114,097;3217,011;35,467;31,4;28,5;A;20;A20;oplopend;Rotterdam-Crooswijk;Terbregseplein;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 35];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923707;2022-01-11;2022-01-11;15:41:00;16:03:26;62,813;2800,000;22,433;1,2;4,0;A;10;A10;aflopend;Amsterdam-Tuindorp Oostzaan;Coenplein;Watergraafsmeer;Coenplein;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 22];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923718;2022-01-11;2022-01-11;16:05:00;16:10:27;15,260;2800,000;5,450;19,6;16,8;A;4;A4;oplopend;Ringvaart-Aquaduct;Roelofarendsveen;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923721;2022-01-11;2022-01-11;16:13:00;16:47:26;108,017;3136,980;34,433;85,2;81,8;A;15;A15;oplopend;Sliedrecht-West;Sliedrecht-Oost;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 34];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923724;2022-01-11;2022-01-11;16:14:00;16:23:27;19,845;2100,000;9,450;11,9;14,0;A;22;A22;aflopend;Velsertunnel;Ijmuiden;Beverwijk;Velsen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923726;2022-01-11;2022-01-11;16:15:00;16:20:27;11,990;2200,000;5,450;23,6;21,4;A;4;A4;oplopend;Ringvaart-Aquaduct;Roelofarendsveen;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923851;2022-01-12;2022-01-12;6:52:00;7:04:27;34,558;2775,770;12,450;48,7;52,2;A;9;A9;aflopend;Velsen;Brug Over Het Zijkanaal C;Alkmaar;Amstelveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923853;2022-01-12;2022-01-12;6:57:11;7:47:26;271,242;5397,844;50,250;163,6;165,6;A;2;A2;aflopend;De Hogt;Batadorp;Maastricht;Eindhoven;Ongeval(len);[Ongeval(len) 36], [Eerder(e) ongeval(len) 14];[ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2923858;2022-01-12;2022-01-12;7:11:00;7:42:27;80,647;2564,282;31,450;136,1;138,5;A;12;A12;aflopend;Duiven;Westervoort;Duitse grens;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 31];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923859;2022-01-12;2022-01-12;7:11:00;9:50:42;414,973;2598,455;159,700;24,2;26,7;N;325;N325;aflopend;Andrej Sacharovbrug;Huissen;Arnhem Velperbroek;Arnhem;Defecte vrachtwagen (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 2], [Defecte vrachtwagen(s) 94], [Opruimingswerkzaamheden 63];[000], [HBD], [OCL];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2923863;2022-01-12;2022-01-12;7:18:00;7:36:27;42,513;2304,246;18,450;18,5;20,6;A;58;A58;aflopend;Oirschot;Best;Tilburg;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 18];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923921;2022-01-12;2022-01-12;7:58:00;8:03:27;11,445;2100,000;5,450;34,0;36,1;A;67;A67;aflopend;Someren;Geldrop;Venlo;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923922;2022-01-12;2022-01-12;7:59:00;8:06:28;15,680;2100,000;7,467;18,5;20,6;A;58;A58;aflopend;Oirschot;Best;Tilburg;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923924;2022-01-12;2022-01-12;8:02:00;8:13:26;25,153;2200,000;11,433;45,2;47,4;A;20;A20;aflopend;Moordrecht;Nieuwerkerk Aan Den Ijssel;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923926;2022-01-12;2022-01-12;8:05:00;8:49:28;119,868;2695,690;44,467;43,8;41,7;A;20;A20;oplopend;Nieuwerkerk Aan Den Ijssel;Moordrecht;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 44];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2923930;2022-01-12;2022-01-12;7:26:00;10:24:03;1328,682;7462,408;178,050;44,1;37,1;A;58;A58;oplopend;Tilburg-Centrum West;Tilburg-Reeshof;Tilburg;Breda;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 44], [Defecte vrachtwagen(s) 50], [Opruimingswerkzaamheden 59], [Eerder pechgeval 25];[000], [HBD], [OCL], [M13];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2924014;2022-01-12;2022-01-12;12:26:00;12:31:28;13,120;2400,000;5,467;94,2;91,8;A;28;A28;oplopend;Zwolle-Centrum;Zwolle-Noord;Utrecht;Groningen;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2924015;2022-01-12;2022-01-12;12:32:00;12:45:19;40,252;3022,653;13,317;94,2;91,4;A;28;A28;oplopend;Zwolle-Centrum;Zwolle-Noord;Utrecht;Groningen;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 13];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2924016;2022-01-12;2022-01-12;12:32:00;12:49:27;34,900;2000,000;17,450;91,9;86,9;A;28;A28;oplopend;Brug Katerveer Ii;Zwolle-Zuid;Amersfoort;Zwolle;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2924022;2022-01-12;2022-01-12;12:53:00;13:00:27;16,138;2166,219;7,450;57,8;55,5;A;4;A4;oplopend;Ketheltunnel;Kethelplein;Den Haag;Rotterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2924023;2022-01-12;2022-01-12;12:54:00;14:17:28;306,577;3673,043;83,467;1,8;4,6;A;28;A28;aflopend;Utrecht-De Uithof;Rijnsweerd;Amersfoort;Utrecht;Beschadigde geleiderail;[Geen oorzaakcode opgegeven door VWM 6], [Beschadigde geleiderail 44], [Spoedreparatie 34];[000], [N08], [N32];N08;Beschadigde geleiderail;Schade aan infrastructuur;Falen Infra;Ongepland onderhoud
2924125;2022-01-12;2022-01-12;16:36:00;16:51:28;45,020;2910,776;15,467;8,6;5,3;A;7;A7;oplopend;Zaanstad-'t Kalf;Wijdewormer;Zaanstad;Hoorn;Technische storing;[Geen oorzaakcode opgegeven door VWM 10], [Technische storing 6];[000], [M04];M04;Technische storing;Falen DVM/IA;Falen DVM/IA;Ongepland onderhoud
2924126;2022-01-12;2022-01-12;16:38:00;16:48:27;33,697;3224,561;10,450;74,6;71,9;A;4;A4;oplopend;Pernis;Benelux;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2924128;2022-01-12;2022-01-12;16:46:00;17:00:28;46,293;3200,000;14,467;30,9;27,7;A;10;A10;oplopend;Coentunnel;Coenplein;De Nieuwe Meer;Watergraafsmeer;Extra verkeersdrukte door incident elders;[Geen oorzaakcode opgegeven door VWM 4], [Extra verkeersdrukte door incident elders 11];[000], [N72];N72;Extra verkeersdrukte door incident elders;Incident elders;Incident;Incident
2924130;2022-01-12;2022-01-12;16:46:00;16:54:28;22,452;2651,772;8,467;73,0;75,0;A;4;A4;aflopend;Beneluxtunnel;Vlaardingen-Oost;Rotterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2924131;2022-01-12;2022-01-12;16:46:00;16:53:28;19,413;2600,000;7,467;18,5;15,9;A;5;A5;oplopend;Amsterdam-Westpoort;Westrandweg;Hoofddorp;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2924275;2022-01-13;2022-01-13;7:37:00;9:30:27;457,182;4029,808;113,450;71,1;73,2;A;4;A4;aflopend;Schiedam-Noord;Kethelplein;Rotterdam;Den Haag;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 26], [Ongeval(len) 80], [Eerder(e) ongeval(len) 7];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2924279;2022-01-13;2022-01-13;7:39:00;7:51:27;29,880;2400,000;12,450;71,4;73,8;A;4;A4;aflopend;Schiedam-Noord;Kethelplein;Rotterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2924281;2022-01-13;2022-01-13;7:42:00;7:50:27;17,745;2100,000;8,450;32,9;35,0;A;20;A20;aflopend;Terbregseplein;Rotterdam-Crooswijk;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2924283;2022-01-13;2022-01-13;7:44:00;7:55:28;24,080;2100,000;11,467;24,1;26,2;A;58;A58;aflopend;Moergestel;Oirschot;Tilburg;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2924291;2022-01-13;2022-01-13;7:46:00;7:53:30;21,000;2800,000;7,500;45,5;42,7;A;20;A20;oplopend;Nieuwerkerk Aan Den Ijssel;Moordrecht;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2924441;2022-01-13;2022-01-13;15:54:00;16:58:27;194,743;3021,619;64,450;50,8;48,6;A;4;A4;oplopend;Rijswijk-Plaspoelpolder;Rijswijk;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 64];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2924444;2022-01-13;2022-01-13;15:57:00;16:04:28;19,413;2600,000;7,467;83,4;80,8;A;15;A15;oplopend;Sliedrecht-West;Sliedrecht-Oost;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2924449;2022-01-13;2022-01-13;16:09:00;16:16:28;17,173;2300,000;7,467;43,5;41,2;A;15;A15;oplopend;Rozenburg-Centrum;Havens 4000-5200;Europoort;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2924450;2022-01-13;2022-01-13;16:10:00;16:51:26;113,108;2729,887;41,433;84,8;82,7;A;15;A15;oplopend;Sliedrecht-West;Sliedrecht-Oost;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 41];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2924452;2022-01-13;2022-01-13;16:13:39;17:06:30;105,700;2000,000;52,850;21,5;19,5;A;44;A44;oplopend;Leiden-Zuid;Wassenaar;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 53];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
