NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
2933201;2022-02-09;2022-02-09;18:00:32;18:49:00;214,753;4430,949;48,467;75,0;70,6;A;4;A4;oplopend;Pernis;Benelux;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 48];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933202;2022-02-09;2022-02-09;18:01:32;18:04:00;4,933;2000,000;2,467;24,7;26,7;A;20;A20;aflopend;Schiedam-Noord;Kethelplein;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933203;2022-02-09;2022-02-09;18:02:33;18:08:00;12,635;2318,349;5,450;19,4;21,7;A;10;A10;aflopend;Amsterdam-Oud Zuid;Amsterdam-Rivierenbuurt;Coenplein;Amstel;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933204;2022-02-09;2022-02-09;18:02:33;18:04:00;3,335;2300,000;1,450;9,3;7,0;N;57;N57;oplopend;Brielle/Zwartewaal;Hellevoetsluis/Oudenhoorn;Rotterdam;Voorne-Putten;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933205;2022-02-09;2022-02-09;18:05:32;18:07:00;4,840;3300,000;1,467;74,6;71,3;A;4;A4;oplopend;Pernis;Benelux;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933384;2022-02-10;2022-02-10;7:51:30;8:00:02;23,338;2734,961;8,533;102,9;105,1;A;59;A59;aflopend;Waspik;Hooipolder;'s-Hertogenbosch;Zonzeel;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933385;2022-02-10;2022-02-10;7:51:30;7:53:00;3,150;2100,000;1,500;197,3;195,2;N;7;N7;oplopend;A28: Groningen-Centrum;Groningen-Helpman;Zaanstad;Bremen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933386;2022-02-10;2022-02-10;7:52:30;7:59:00;13,980;2150,769;6,500;140,9;142,9;A;50;A50;aflopend;Bankhoef;Maasbrug;Arnhem;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933387;2022-02-10;2022-02-10;7:52:30;7:54:00;3,000;2000,000;1,500;27,3;25,3;N;44;N44;oplopend;Wassenaar-Zuid;Scheveningen;Wassenaar;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933388;2022-02-10;2022-02-10;7:52:30;8:07:00;42,223;2911,954;14,500;248,8;246,6;N;50;N50;oplopend;Kampen-Zuid;Kampen;Eindhoven;Emmeloord;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933505;2022-02-10;2022-02-10;8:27:32;8:34:00;21,315;3296,134;6,467;134,4;132,4;A;59;A59;oplopend;'s-Hertogenbosch-Maaspoort;Empel;Zonzeel;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933506;2022-02-10;2022-02-10;8:28:32;8:30:02;3,000;2000,000;1,500;110,9;112,9;A;2;A2;aflopend;Empel;Empelbrug;'s-Hertogenbosch;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933508;2022-02-10;2022-02-10;8:28:32;8:31:00;5,920;2400,000;2,467;10,2;12,6;A;27;A27;aflopend;Oosterhout-Zuid;Breda-Noord;Gorinchem;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933509;2022-02-10;2022-02-10;8:28:32;8:32:00;11,947;3446,154;3,467;28,6;25,8;A;27;A27;oplopend;Hank;Nieuwendijk;Breda;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933510;2022-02-10;2022-02-10;8:28:32;9:12:00;143,033;3290,644;43,467;23,5;25,8;A;58;A58;aflopend;Moergestel;Oirschot;Tilburg;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 43];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933623;2022-02-10;2022-02-10;9:08:32;9:23:00;39,843;2754,148;14,467;110,9;112,6;A;2;A2;aflopend;Empel;Empelbrug;'s-Hertogenbosch;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933624;2022-02-10;2022-02-10;9:08:32;9:10:02;3,000;2000,000;1,500;96,1;98,1;A;7;A7;aflopend;Brug Over De Lorentzsluis;P Breezanddijk;Bremen;Zaanstad;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933625;2022-02-10;2022-02-10;9:09:31;9:11:00;3,115;2100,000;1,483;29,3;27,2;A;27;A27;oplopend;Nieuwendijk;Werkendam;Breda;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933626;2022-02-10;2022-02-10;9:09:31;9:21:00;32,243;2807,837;11,483;18,9;21,0;A;58;A58;aflopend;Oirschot;Best;Tilburg;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933791;2022-02-10;2022-02-10;16:38:34;16:44:00;15,042;2768,405;5,433;139,0;135,5;A;12;A12;oplopend;Duiven;Zevenaar;Arnhem;Duitse grens;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933792;2022-02-10;2022-02-10;16:39:33;16:42:00;9,350;3816,327;2,450;180,3;175,4;A;2;A2;oplopend;Leende;Maarheeze;Eindhoven;Maastricht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933793;2022-02-10;2022-02-10;16:39:33;16:42:00;8,617;3517,007;2,450;49,1;53,5;A;27;A27;aflopend;Lexmond;Noordeloos;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933795;2022-02-10;2022-02-10;16:40:33;16:50:02;21,767;2295,255;9,483;102,7;100,5;A;59;A59;oplopend;Raamsdonksveer;Hooipolder;Zonzeel;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933796;2022-02-10;2022-02-10;16:41:33;16:47:00;13,500;2477,064;5,450;110,4;108,0;A;15;A15;oplopend;Leerdam;Deil;Gorinchem;Nijmegen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933925;2022-02-10;2022-02-10;17:42:33;17:44:00;2,900;2000,000;1,450;137,6;135,6;A;12;A12;oplopend;Westervoort;Duiven;Arnhem;Duitse grens;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933927;2022-02-10;2022-02-10;17:42:33;17:55:01;30,260;2427,273;12,467;17,4;19,6;A;16;A16;aflopend;Rotterdam-Prins Alexander;Terbregseplein;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933928;2022-02-10;2022-02-10;17:42:33;17:47:00;11,122;2499,251;4,450;178,9;175,8;A;2;A2;oplopend;Valkenswaard;Leende;Eindhoven;Maastricht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933929;2022-02-10;2022-02-10;17:43:33;17:45:02;3,263;2200,000;1,483;53,9;51,7;A;28;A28;oplopend;Harderwijk;Elspeet;Amersfoort;Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2933930;2022-02-10;2022-02-10;17:44:33;17:47:00;5,390;2200,000;2,450;17,2;19,4;A;20;A20;aflopend;Brug Over De Boonervliet;Maassluis;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934169;2022-02-11;2022-02-11;15:29:32;15:34:00;10,078;2256,343;4,467;96,9;94,8;A;29;A29;oplopend;Numansdorp;Haringvlietbrug;Rotterdam;Sabina;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934170;2022-02-11;2022-02-11;15:29:32;15:32:00;7,747;3140,541;2,467;72,6;75,9;A;4;A4;aflopend;Pernis;Beneluxtunnel;Rotterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934171;2022-02-11;2022-02-11;15:29:32;15:42:55;30,282;2262,640;13,383;12,9;10,8;A;5;A5;oplopend;Raasdorp;Ijmuiden;Hoofddorp;Amsterdam;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 2], [Defect(e) voertuig(en) 12];[000], [BKD];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2934174;2022-02-11;2022-02-11;15:30:32;16:25:03;163,405;2997,340;54,517;102,9;105,4;A;59;A59;aflopend;Waspik;Hooipolder;'s-Hertogenbosch;Zonzeel;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 55];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934286;2022-02-11;2022-02-11;16:17:33;16:19:00;3,335;2300,000;1,450;22,0;24,3;A;16;A16;aflopend;Ridderkerk-Noord;Rotterdam-Feijenoord;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934287;2022-02-11;2022-02-11;16:17:33;16:30:02;26,125;2092,790;12,483;59,7;57,4;A;2;A2;oplopend;Utrecht-Centrum;Leidsche Rijntunnel;Amsterdam;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934291;2022-02-11;2022-02-11;16:17:33;16:19:00;3,045;2100,000;1,450;140,9;143,0;A;50;A50;aflopend;Bankhoef;Maasbrug;Arnhem;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934292;2022-02-11;2022-02-11;16:17:33;16:19:00;3,480;2400,000;1,450;13,6;11,2;A;7;A7;oplopend;Wijdewormer;Purmerend-Zuid;Zaanstad;Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934293;2022-02-11;2022-02-11;15:28:32;16:41:00;559,375;7719,066;72,467;30,9;18,1;A;28;A28;oplopend;Hoevelaken;Amersfoort-Vathorst;Utrecht;Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 72];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934403;2022-02-11;2022-02-11;17:00:33;17:11:00;31,553;3019,458;10,450;54,7;51,9;A;1;A1;oplopend;Barneveld;Voorthuizen;Amsterdam;Apeldoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934404;2022-02-11;2022-02-11;17:00:33;17:03:00;5,538;2260,544;2,450;22,1;24,4;A;16;A16;aflopend;Ridderkerk-Noord;Rotterdam-Feijenoord;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934405;2022-02-11;2022-02-11;17:00:33;17:02:00;3,045;2100,000;1,450;14,1;16,2;A;16;A16;aflopend;Rotterdam-Prins Alexander;Terbregseplein;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934406;2022-02-11;2022-02-11;17:00:33;17:36:00;163,753;4619,276;35,450;104,7;100,8;A;2;A2;oplopend;Zaltbommel;Kerkdriel;Utrecht;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 35];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934407;2022-02-11;2022-02-11;17:03:33;17:37:00;74,410;2224,514;33,450;59,6;57,5;A;2;A2;oplopend;Utrecht-Centrum;Leidsche Rijntunnel;Amsterdam;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 33];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934512;2022-02-11;2022-02-11;17:56:32;17:59:00;4,340;1759,460;2,467;57,5;59,3;A;15;A15;aflopend;Rotterdam-Zuidplein;Rotterdam-Charlois;Ridderkerk;Europoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934514;2022-02-11;2022-02-11;17:56:32;17:58:00;2,933;2000,000;1,467;27,0;25,0;N;44;N44;oplopend;Wassenaar-Zuid;Scheveningen;Wassenaar;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934516;2022-02-11;2022-02-11;17:57:32;17:59:00;4,693;3200,000;1,467;10,0;13,2;A;12;A12;aflopend;Zoetermeer-Centrum;Nootdorp;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934517;2022-02-11;2022-02-11;17:57:32;17:59:00;4,547;3100,000;1,467;24,1;21,0;A;4;A4;oplopend;Roelofarendsveen;Hoogmade;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934518;2022-02-11;2022-02-11;17:59:33;18:03:00;9,215;2671,015;3,450;10,2;12,9;A;12;A12;aflopend;Zoetermeer-Centrum;Nootdorp;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934894;2022-02-14;2022-02-14;7:09:29;8:04:00;279,870;5133,659;54,517;28,2;31,7;A;28;A28;aflopend;Amersfoort-Vathorst;Hoevelaken;Zwolle;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 55];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934895;2022-02-14;2022-02-14;7:10:29;7:13:00;5,285;2100,000;2,517;14,9;17,0;A;16;A16;aflopend;Rotterdam-Prins Alexander;Terbregseplein;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934899;2022-02-14;2022-02-14;7:12:29;7:19:00;17,950;2754,476;6,517;43,7;41,6;A;73;A73;oplopend;Maasbree;Venlo-West;Maasbracht;Nijmegen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2934901;2022-02-14;2022-02-14;7:14:28;10:00:53;366,117;2200,000;166,417;43,8;46,0;A;1;A1;aflopend;Hoevelaken;Amersfoort-Noord;Amersfoort;Amsterdam;Werkzaamheden (in een spitsfile);[Geen oorzaakcode opgegeven door VWM 75], [Wegwerkzaamheden 91];[000], [RWK];RWK;Wegwerkzaamheden;Werkzaamheden;Werkzaamheden;Aanleg en gepland onderhoud
2934902;2022-02-14;2022-02-14;7:14:28;7:20:01;20,945;3773,874;5,550;136,0;139,7;A;12;A12;aflopend;Duiven;Westervoort;Duitse grens;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2935037;2022-02-14;2022-02-14;8:10:32;8:12:00;3,080;2100,000;1,467;27,5;29,6;A;67;A67;aflopend;Geldrop;Leenderheide/Randweg N2;Venlo;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2935040;2022-02-14;2022-02-14;8:11:32;8:18:00;25,845;3996,650;6,467;75,6;77,8;A;58;A58;aflopend;Etten-Leur;Breda-West;Bergen op Zoom;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2935042;2022-02-14;2022-02-14;8:12:31;8:14:00;2,967;2000,000;1,483;48,8;46,8;A;58;A58;oplopend;Tilburg-Reeshof;Bavel;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2935043;2022-02-14;2022-02-14;8:12:31;8:17:00;18,117;4040,892;4,483;26,2;30,2;A;67;A67;aflopend;Geldrop;Leenderheide/Randweg N2;Venlo;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2935049;2022-02-14;2022-02-14;8:16:32;8:23:00;14,720;2276,289;6,467;48,1;45,9;A;58;A58;oplopend;Tilburg-Reeshof;Bavel;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2935051;2022-02-14;2022-02-14;8:17:32;8:20:02;5,547;2218,667;2,500;54,2;56,5;A;15;A15;aflopend;Rotterdam-Zuidplein;Rotterdam-Charlois;Ridderkerk;Europoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2935052;2022-02-14;2022-02-14;8:17:32;8:30:02;33,265;2661,200;12,500;163,8;166,7;A;2;A2;aflopend;De Hogt;Batadorp;Maastricht;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 13];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2935054;2022-02-14;2022-02-14;8:17:32;8:28:00;39,910;3813,057;10,467;140,8;144,5;A;50;A50;aflopend;Bankhoef;Maasbrug;Arnhem;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
