NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
2905982;2021-11-17;2021-11-17;15:41:00;15:46:25;11,917;2200,000;5,417;43,4;41,2;A;15;A15;oplopend;Rozenburg-Centrum;Havens 4000-5200;Europoort;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2905716;2021-11-16;2021-11-16;17:57:00;18:11:22;47,207;3285,847;14,367;26,8;23,3;A;67;A67;oplopend;Leenderheide/Randweg N2;Geldrop;Eindhoven;Venlo;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2908066;2021-11-22;2021-11-22;17:35:00;18:20:51;141,820;3093,130;45,850;86,8;89,4;A;15;A15;aflopend;Hardinxveld-Giessendam;Sliedrecht-Oost;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 46];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2905525;2021-11-16;2021-11-16;16:06:00;16:31:26;80,908;3181,193;25,433;14,3;12,2;A;7;A7;oplopend;Purmerend-Zuid;Purmerend;Zaanstad;Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 25];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2902088;2021-11-09;2021-11-09;17:55:00;18:08:58;34,917;2500,000;13,967;48,8;46,3;A;9;A9;oplopend;Wijkertunnel;Beverwijk-Oost;Amstelveen;Alkmaar;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2905503;2021-11-16;2021-11-16;15:53:00;16:01:24;30,112;3584,722;8,400;18,5;13,9;A;13;A13;oplopend;Overschie;Kleinpolderplein;Rijswijk;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2902225;2021-11-10;2021-11-10;7:28:00;7:34:51;21,692;3166,667;6,850;136,0;138,1;A;12;A12;aflopend;Duiven;Westervoort;Duitse grens;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2902696;2021-11-10;2021-11-10;16:44:00;17:04:15;66,723;3294,979;20,250;53,5;51,4;A;58;A58;oplopend;Tilburg-Reeshof;Bavel;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 20];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2905633;2021-11-16;2021-11-16;17:17:00;18:03:25;118,073;2543,770;46,417;30,9;28,2;A;10;A10;oplopend;Coentunnel;Coenplein;De Nieuwe Meer;Watergraafsmeer;Ongeval op aansluitende weg;[Geen oorzaakcode opgegeven door VWM 26], [Ongeval op aansluitende weg 12], [Eerder ongeval op aansluitende weg 8];[000], [N65], [M14];N65;Ongeval op aansluitende weg;Ongeval elders;Ongeval;Ongeval
2901807;2021-11-09;2021-11-09;16:49:00;16:54:00;11,500;2300,000;5,000;7,9;5,6;A;13;A13;oplopend;Delft-Noord;Delft;Rijswijk;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2904328;2021-11-12;2021-11-12;16:02:00;16:33:00;165,493;2942,104;56,250;18,0;15,7;A;16;A16;oplopend;Rotterdam-Feijenoord;Ridderkerk-Noord;Rotterdam;Breda;Defect(e) voertuig(en);[Eerder pechgeval 30], [Defect(e) voertuig(en) 16], [Eerder pechgeval 10];[M13], [BKD], [M13];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2901684;2021-11-09;2021-11-09;16:12:00;16:25:58;29,330;2100,000;13,967;13,5;11,4;A;4;A4;oplopend;Burgerveen;Nieuw-Vennep;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2905707;2021-11-16;2021-11-16;17:51:19;18:34:13;106,267;2477,079;42,900;113,2;111,2;A;2;A2;oplopend;Empel;Rosmalen;Utrecht;'s-Hertogenbosch;Ongeval(len);[Ongeval(len) 32], [Eerder(e) ongeval(len) 11];[ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2907618;2021-11-22;2021-11-22;8:24:00;8:39:27;46,350;3000,000;15,450;50,2;53,2;A;27;A27;aflopend;Everdingen;Lexmond;Utrecht;Gorinchem;Extra verkeersdrukte door verkeer dat een omleiding volgt;[Geen oorzaakcode opgegeven door VWM 10], [Extra verkeersdrukte door verkeer dat een omleiding volgt 6];[000], [N61];N61;Extra verkeersdrukte door verkeer dat een omleiding volgt;Incident elders;Incident;Incident
2905478;2021-11-16;2021-11-16;14:43:00;14:49:18;13,230;2100,000;6,300;30,8;28,7;A;10;A10;oplopend;Coentunnel;Coenplein;De Nieuwe Meer;Watergraafsmeer;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2901272;2021-11-09;2021-11-09;7:58:00;8:05:01;14,033;2000,000;7,017;7,3;5,3;A;10;A10;oplopend;Volendam;Durgerdam;Coenplein;Watergraafsmeer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2901347;2021-11-09;2021-11-09;8:13:00;8:27:58;41,887;2798,664;14,967;57,6;59,6;A;1;A1;aflopend;Stroe;Voorthuizen;Apeldoorn;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2906800;2021-11-19;2021-11-19;9:24:24;10:14:28;100,133;2000,000;50,067;40,2;42,2;A;73;A73;aflopend;Venlo-Zuid;Tiglia;Nijmegen;Maasbracht;Ongeval met vrachtwagen(s);[Ongeval met vrachtwagen(s) 50];[ACH];ACH;Ongeval met vrachtwagen(s);Ongeval vrachtwagen;Ongeval;Ongeval
2905566;2021-11-16;2021-11-16;16:34:00;16:39:26;12,497;2300,000;5,433;51,4;53,7;A;58;A58;aflopend;Bavel;Tilburg-Reeshof;Breda;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2907017;2021-11-19;2021-11-19;16:15:00;16:35:31;45,137;2200,000;20,517;46,8;44,6;A;15;A15;oplopend;Botlektunnel;Botlekbrug;Europoort;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 21];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2901823;2021-11-09;2021-11-09;16:54:00;17:03:00;18,900;2100,000;9,000;17,1;19,2;A;20;A20;aflopend;Brug Over De Boonervliet;Maassluis;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2903810;2021-11-11;2021-11-11;17:35:00;18:02:01;123,275;4562,924;27,017;52,6;50,0;A;58;A58;oplopend;Tilburg-Reeshof;Bavel;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 27];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2904257;2021-11-12;2021-11-12;15:34:41;15:56:02;42,700;2000,000;21,350;36,7;38,7;A;27;A27;aflopend;Noordeloos;Gorinchem;Almere;Breda;Ongeval(len);[Ongeval(len) 8], [Eerder(e) ongeval(len) 14];[ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2903775;2021-11-11;2021-11-11;17:29:00;17:59:04;90,200;3000,000;30,067;52,3;55,3;A;15;A15;aflopend;Rotterdam-Heijplaat;Benelux;Ridderkerk;Europoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 30];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2910156;2021-11-26;2021-11-26;16:25:00;16:36:45;50,905;4332,340;11,750;49,2;51,7;A;27;A27;aflopend;Lexmond;Noordeloos;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2903937;2021-11-11;2021-11-11;18:15:00;18:20:56;16,613;2800,000;5,933;44,0;46,8;A;27;A27;aflopend;Lexmond;Noordeloos;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2903588;2021-11-11;2021-11-11;16:50:00;16:53:02;13,953;4600,000;3,033;51,9;56,5;A;27;A27;aflopend;Everdingen;Lexmond;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2901421;2021-11-09;2021-11-09;8:31:00;8:48:56;51,760;2886,245;17,933;8,3;6,3;A;9;A9;oplopend;Amsterdam-Bijlmermeer;Amsterdam-Gaasperdam;Diemen;Amstelveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 18];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2906156;2021-11-17;2021-11-17;16:50:00;17:03:30;29,700;2200,000;13,500;31,1;33,3;A;2;A2;aflopend;Ouderkerk Aan De Amstel;Amstel;Utrecht;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2903858;2021-11-11;2021-11-11;17:48:00;17:57:02;28,907;3200,000;9,033;43,1;46,3;A;16;A16;aflopend;Moerdijkbrug;Dordtse Kil;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2904838;2021-11-13;2021-11-13;14:57:00;15:10:47;30,323;2200,000;13,783;31,5;33,7;A;20;A20;aflopend;Rotterdam-Crooswijk;Rotterdam-Schiebroek;Gouda;Hoek van Holland;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2904231;2021-11-12;2021-11-12;15:16:00;15:25:53;22,732;2300,000;9,883;30,1;27,8;A;27;A27;oplopend;Nieuwendijk;Werkendam;Breda;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2906057;2021-11-17;2021-11-17;16:13:00;16:18:31;18,205;3300,000;5,517;61,5;58,2;A;9;A9;oplopend;Uitgeest;Akersloot;Amstelveen;Alkmaar;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2902331;2021-11-10;2021-11-10;8:41:00;8:47:49;17,780;2608,313;6,817;32,0;35,0;A;20;A20;aflopend;Rotterdam-Crooswijk;Rotterdam-Schiebroek;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2906378;2021-11-18;2021-11-18;7:35:00;7:58:22;76,688;3281,954;23,367;45,0;47,2;A;9;A9;aflopend;Brug Over Het Zijkanaal C;Rottepolderplein;Alkmaar;Amstelveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 23];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2906809;2021-11-19;2021-11-19;10:29:06;11:11:19;84,433;2000,000;42,217;135,6;133,6;A;59;A59;oplopend;'s-Hertogenbosch-Maaspoort;Empel;Zonzeel;'s-Hertogenbosch;Incident op aansluitende weg;[Incident op aansluitende weg 42];[N69];N69;Incident op aansluitende weg;Incident elders;Incident;Incident
2903081;2021-11-11;2021-11-11;8:31:00;9:10:54;180,798;4531,287;39,900;30,5;26,0;A;20;A20;oplopend;Kleinpolderplein;Rotterdam-Schiebroek;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 40];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2905857;2021-11-17;2021-11-17;8:27:00;9:15:18;245,975;5092,650;48,300;47,2;51,2;A;4;A4;aflopend;Ypenburg;Prins Clausplein;Antwerpen;Amsterdam;Onwelwording;[Geen oorzaakcode opgegeven door VWM 12], [Onwelwording 24], [Eerder(e) ongeval(len) 12];[000], [M02], [ACA];M02;Onwelwording;Incident;Incident;Incident
2902202;2021-11-10;2021-11-10;6:50:00;6:55:46;14,615;2534,393;5,767;32,0;35,0;A;20;A20;aflopend;Rotterdam-Crooswijk;Rotterdam-Schiebroek;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2906178;2021-11-17;2021-11-17;17:02:00;17:08:30;13,650;2100,000;6,500;52,4;54,5;A;27;A27;aflopend;Everdingen;Lexmond;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2903704;2021-11-11;2021-11-11;17:17:00;17:26:06;30,743;3378,388;9,100;43,3;47,2;A;16;A16;aflopend;Moerdijkbrug;Dordtse Kil;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2911943;2021-11-30;2021-11-30;17:35:00;18:27:21;146,580;2800,000;52,350;30,8;28,0;A;10;A10;oplopend;Coentunnel;Coenplein;De Nieuwe Meer;Watergraafsmeer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 52];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2903336;2021-11-11;2021-11-11;15:30:00;15:53:13;63,490;2734,673;23,217;33,0;31,0;A;27;A27;oplopend;Merwedebrug;Industrieterrein Avelingen;Breda;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 23];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2904894;2021-11-14;2021-11-14;18:14:00;18:27:18;30,590;2300,000;13,300;60,6;62,9;A;12;A12;aflopend;Nieuwegein;Oudenrijn;Utrecht;Den Haag;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 13];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2906026;2021-11-17;2021-11-17;16:06:07;16:36:27;90,867;2995,604;30,333;57,8;59,8;A;4;A4;aflopend;Slinksloot;Delft;Rotterdam;Den Haag;Defect(e) voertuig(en);[Defect(e) voertuig(en) 14], [Eerder pechgeval 16], [Geen oorzaakcode opgegeven door VWM 0];[BKD], [M13], [000];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2907962;2021-11-22;2021-11-22;16:25:00;17:44:27;261,278;3288,588;79,450;25,9;22,8;N;325;N325;oplopend;Westervoort;Presikhaaf;Arnhem;Arnhem Velperbroek;Spitsfile (met ongeval);[Geen oorzaakcode opgegeven door VWM 72], [Eerder(e) ongeval(len) 8];[000], [ACA];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2906146;2021-11-17;2021-11-17;16:46:00;18:24:17;453,308;4612,261;98,283;50,3;48,0;A;4;A4;oplopend;Rijswijk-Plaspoelpolder;Rijswijk;Den Haag;Rotterdam;Spitsfile (met ongeval);[Geen oorzaakcode opgegeven door VWM 50], [Ongeval(len) 29], [Eerder(e) ongeval(len) 19];[000], [ACI], [ACA];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2901201;2021-11-09;2021-11-09;7:39:00;7:53:59;38,773;2587,764;14,983;54,3;56,3;A;1;A1;aflopend;Voorthuizen;Barneveld;Apeldoorn;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2907126;2021-11-19;2021-11-19;17:10:00;18:33:22;423,128;5075,510;83,367;20,1;13,4;A;10;A10;oplopend;Schinkelbrug;De Nieuwe Meer;Watergraafsmeer;Coenplein;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 83];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2907901;2021-11-22;2021-11-22;15:57:00;16:47:27;208,483;4132,474;50,450;53,5;51,4;A;58;A58;oplopend;Tilburg-Reeshof;Bavel;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 50];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2907172;2021-11-19;2021-11-19;17:38:00;17:59:25;66,392;3100,000;21,417;31,5;34,6;A;20;A20;aflopend;Rotterdam-Crooswijk;Rotterdam-Schiebroek;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 21];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2901725;2021-11-09;2021-11-09;16:24:00;17:02:01;156,865;4126,217;38,017;26,7;23,0;A;7;A7;oplopend;Purmerend-Noord;Avenhorn;Zaanstad;Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 38];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2906403;2021-11-18;2021-11-18;7:59:00;8:06:22;15,470;2100,000;7,367;33,0;30,9;A;27;A27;oplopend;Merwedebrug;Industrieterrein Avelingen;Breda;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2903130;2021-11-11;2021-11-11;8:53:26;9:10:50;69,433;3990,422;17,400;95,0;92,0;A;2;A2;oplopend;Waardenburg;Martinus Nijhoffbrug;Utrecht;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2906341;2021-11-18;2021-11-18;6:29:00;6:38:19;22,360;2400,000;9,317;62,0;64,4;A;9;A9;aflopend;Heerhugowaard;Akersloot;Alkmaar;Amstelveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2903063;2021-11-11;2021-11-11;8:20:00;9:10:54;172,998;3398,789;50,900;163,7;167,4;A;2;A2;aflopend;De Hogt;Batadorp;Maastricht;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 51];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2902816;2021-11-10;2021-11-10;17:30:00;17:51:59;74,540;3390,751;21,983;23,7;21,7;A;27;A27;oplopend;Keizersveerbrug;Hank;Breda;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 22];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2903867;2021-11-11;2021-11-11;17:50:00;18:00:02;30,490;3038,870;10,033;5,6;2,0;A;12;A12;oplopend;Voorburg;Prins Clausplein;Den Haag;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2903245;2021-11-11;2021-11-11;11:47:00;11:57:46;28,535;2650,310;10,767;23,7;26,2;N;15;N15;aflopend;A15: Oostvoorne;Distripark Maasvlakte/Havens 9000-9900;Nijmegen;Rotterdam Maasvlakte;Politiecontrolepost;[Geen oorzaakcode opgegeven door VWM 3], [Politiecontrolepost 8];[000], [SPC];SPC;Politiecontrolepost;Politiecontrole;Politiecontrole;Overige oorzaken
2905700;2021-11-16;2021-11-16;17:44:00;17:50:29;14,912;2300,000;6,483;50,0;47,7;A;9;A9;oplopend;Wijkertunnel;Beverwijk-Oost;Amstelveen;Alkmaar;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2906008;2021-11-17;2021-11-17;15:55:00;16:22:31;74,937;2723,319;27,517;34,9;36,9;A;12;A12;aflopend;Bodegraven;Reeuwijk;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 28];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
