NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
2820034;2021-05-28;2021-05-28;16:28:00;17:06:15;152,150;3977,778;38,250;32,3;27,3;A;28;A28;oplopend;Amersfoort-Vathorst;Nijkerk;Utrecht;Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 38];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2819660;2021-05-27;2021-05-27;16:39:00;17:27:42;141,050;2896,304;48,700;17,2;19,2;A;58;A58;aflopend;Oirschot;Best;Tilburg;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 49];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820279;2021-05-29;2021-05-29;13:37:00;13:56:37;39,233;2000,000;19,617;43,4;45,4;A;9;A9;aflopend;Brug Over Het Zijkanaal C;Rottepolderplein;Alkmaar;Amstelveen;Extra verkeersdrukte door verkeer dat een omleiding volgt;[Geen oorzaakcode opgegeven door VWM 1], [Extra verkeersdrukte door verkeer dat een omleiding volgt 19];[000], [N61];N61;Extra verkeersdrukte door verkeer dat een omleiding volgt;Incident elders;Incident;Incident
2819561;2021-05-27;2021-05-27;9:10:00;9:15:14;15,700;3000,000;5,233;44,5;47,5;A;28;A28;aflopend;Harderwijk-Zuid;Strand Nulde;Zwolle;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2819529;2021-05-27;2021-05-27;8:40:00;8:49:14;30,967;3353,791;9,233;23,1;27,1;A;4;A4;aflopend;Hoogmade;Roelofarendsveen;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820032;2021-05-28;2021-05-28;16:27:00;17:05:16;98,917;2584,930;38,267;19,0;15,0;A;13;A13;oplopend;Kleinpolderplein;Overschie;Rijswijk;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 38];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2819587;2021-05-27;2021-05-27;11:14:00;11:22:13;16,433;2000,000;8,217;216,2;218,2;A;2;A2;aflopend;Wessem;Grathem;Maastricht;Eindhoven;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820494;2021-05-31;2021-05-31;14:42:00;17:26:27;816,200;4963,211;164,450;11,3;9,3;A;10;A10;oplopend;Zeeburg;Watergraafsmeer;Coenplein;Amstel;Ongeval met vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 2], [Ongeval met vrachtwagen(s) 163], [Geen oorzaakcode opgegeven door VWM 0];[000], [ACH], [000];ACH;Ongeval met vrachtwagen(s);Ongeval vrachtwagen;Ongeval;Ongeval
2820530;2021-05-31;2021-05-31;16:17:00;16:25:15;16,500;2000,000;8,250;3,5;5,5;A;5;A5;aflopend;Hoofddorp;De Hoek;Amsterdam;Hoofddorp;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820424;2021-05-31;2021-05-31;7:33:00;9:48:04;926,567;6860,069;135,067;121,1;127,1;A;12;A12;aflopend;Waterberg;Grijsoord;Arnhem;Utrecht;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 0], [Defecte vrachtwagen(s) 135], [Geen oorzaakcode opgegeven door VWM 0];[000], [HBD], [000];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2819478;2021-05-27;2021-05-27;7:07:00;7:18:33;23,100;2000,000;11,550;83,2;81,2;A;28;A28;oplopend;Wezep;Hattemerbroek;Amersfoort;Zwolle;Spoedreparatie;[Geen oorzaakcode opgegeven door VWM 4], [Spoedreparatie 7];[000], [N32];N32;Spoedreparatie;Spoedreparatie;Spoedreparatie;Ongepland onderhoud
2820544;2021-05-31;2021-05-31;16:26:00;16:31:16;22,300;4234,177;5,267;226,4;231,4;A;2;A2;aflopend;Roosteren;Echt;Maastricht;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2819635;2021-05-27;2021-05-27;16:10:00;16:15:14;10,467;2000,000;5,233;74,0;72,0;A;15;A15;oplopend;Noordtunnel;Alblasserdam;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820608;2021-05-31;2021-05-31;17:33:00;17:57:23;48,767;2000,000;24,383;73,0;75,0;A;4;A4;aflopend;Beneluxtunnel;Vlaardingen-Oost;Rotterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 24];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2819517;2021-05-27;2021-05-27;8:35:00;8:37:15;4,500;2000,000;2,250;25,5;23,5;A;27;A27;oplopend;Hank;Nieuwendijk;Breda;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820609;2021-05-31;2021-05-31;17:33:00;17:35:16;11,333;5000,000;2,267;31,0;26,0;A;4;A4;oplopend;Limesaquaduct;Zoeterwoude-Rijndijk;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820158;2021-05-28;2021-05-28;17:42:00;17:49:17;16,567;2274,600;7,283;18,3;16,3;A;10;A10;oplopend;Rozenoordbrug;Amsterdam-Rivierenbuurt;Amstel;De Nieuwe Meer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2819958;2021-05-28;2021-05-28;15:50:00;16:52:36;175,400;2801,917;62,600;48,1;51,1;A;58;A58;aflopend;Bavel;Tilburg-Reeshof;Breda;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 63];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820577;2021-05-31;2021-05-31;17:10:00;21:58:17;2450,733;8501,127;288,283;139,8;134,8;A;50;A50;oplopend;Maasbrug;Bankhoef;Eindhoven;Arnhem;Ongeval met vrachtwagen(s);[Ongeval met vrachtwagen(s) 181], [Eerder(e) ongeval(len) 108];[ACH], [ACA];ACH;Ongeval met vrachtwagen(s);Ongeval vrachtwagen;Ongeval;Ongeval
2819718;2021-05-27;2021-05-27;17:40:00;17:53:16;26,533;2000,000;13,267;73,0;75,0;A;4;A4;aflopend;Beneluxtunnel;Vlaardingen-Oost;Rotterdam;Den Haag;Eerder(e) ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Eerder(e) ongeval(len) 13];[000], [ACA];ACA;Eerder(e) ongeval(len);Ongeval;Ongeval;Ongeval
2820155;2021-05-28;2021-05-28;17:41:00;18:19:12;114,600;3000,000;38,200;20,9;23,9;A;16;A16;aflopend;Rotterdam-Feijenoord;Van Brienenoordbrug;Breda;Rotterdam;Ongeval(len);[Ongeval(len) 38];[ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2820045;2021-05-28;2021-05-28;16:35:00;16:39:15;8,500;2000,000;4,250;82,2;84,2;A;27;A27;aflopend;Utrecht-Noord;De Bilt;Almere;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820588;2021-05-31;2021-05-31;17:16:00;18:20:15;150,483;2342,153;64,250;22,6;24,6;A;10;A10;aflopend;Osdorp;Amsterdam-Slotervaart;Coenplein;De Nieuwe Meer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 64];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2819948;2021-05-28;2021-05-28;15:45:00;16:08:16;65,783;2827,364;23,267;31,6;34,6;A;20;A20;aflopend;Rotterdam-Crooswijk;Rotterdam-Schiebroek;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 23];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2819684;2021-05-27;2021-05-27;17:04:00;17:33:15;119,017;4068,946;29,250;82,9;78,9;A;15;A15;oplopend;Sliedrecht-West;Sliedrecht-Oost;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 29];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820586;2021-05-31;2021-05-31;17:16:00;17:53:15;111,750;3000,000;37,250;8,6;5,6;A;7;A7;oplopend;Zaanstad-'t Kalf;Wijdewormer;Zaanstad;Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 37];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820170;2021-05-28;2021-05-28;17:57:00;18:01:15;12,750;3000,000;4,250;54,8;51,8;A;28;A28;oplopend;Harderwijk;Elspeet;Amersfoort;Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820133;2021-05-28;2021-05-28;17:24:00;17:43:16;45,383;2355,536;19,267;33,9;35,9;A;4;A4;aflopend;Zoeterwoude-Dorp;Zoeterwoude-Rijndijk;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 19];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820285;2021-05-29;2021-05-29;14:34:00;15:03:32;59,067;2000,000;29,533;2,6;0,6;A;4;A4;oplopend;De Nieuwe Meer;Amsterdam-Sloten;Amsterdam;Den Haag;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 29];[000], [ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2820266;2021-05-29;2021-05-29;12:34:00;13:14:50;145,917;3573,469;40,833;51,1;53,1;A;1;A1;aflopend;Hoevelaken;Hoevelaken;Apeldoorn;Amsterdam;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 2], [Ongeval(len) 32], [Eerder(e) ongeval(len) 7], [Geen oorzaakcode opgegeven door VWM 0];[000], [ACI], [ACA], [000];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2820278;2021-05-29;2021-05-29;13:32:00;13:32:45;1,500;2000,000;0,750;57,8;55,8;A;4;A4;oplopend;Ketheltunnel;Kethelplein;Den Haag;Rotterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2819769;2021-05-28;2021-05-28;7:15:00;7:16:14;2,467;2000,000;1,233;51,1;49,1;A;9;A9;oplopend;Wijkertunnel;Beverwijk-Oost;Amstelveen;Alkmaar;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820025;2021-05-28;2021-05-28;16:24:00;18:17:16;403,733;3564,450;113,267;51,2;53,2;A;15;A15;aflopend;Rotterdam-Heijplaat;Benelux;Ridderkerk;Europoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 113];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2819605;2021-05-27;2021-05-27;13:32:00;13:47:14;50,683;3327,134;15,233;61,8;58,8;A;12;A12;oplopend;Hoograven;Lunetten;Den Haag;Utrecht;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820153;2021-05-28;2021-05-28;17:34:00;18:32:14;171,467;2944,476;58,233;22,5;24,5;A;16;A16;aflopend;Rotterdam-Prins Alexander;Terbregseplein;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 58];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2819532;2021-05-27;2021-05-27;8:44:00;9:15:14;96,433;3087,513;31,233;20,8;14,8;A;10;A10;oplopend;Schinkelbrug;De Nieuwe Meer;Watergraafsmeer;Coenplein;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 31];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820599;2021-05-31;2021-05-31;17:25:00;17:41:39;40,717;2445,445;16,650;10,0;12,0;A;12;A12;aflopend;Zoetermeer-Centrum;Nootdorp;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2819658;2021-05-27;2021-05-27;16:39:00;16:40:15;2,500;2000,000;1,250;51,0;49,0;A;58;A58;oplopend;Tilburg-Reeshof;Bavel;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2819814;2021-05-28;2021-05-28;12:11:00;13:42:59;395,850;4303,497;91,983;98,6;100,6;A;15;A15;aflopend;Gorinchem;Gorinchem;Nijmegen;Rotterdam Maasvlakte;Defect(e) voertuig(en);[Defect(e) voertuig(en) 77], [Eerder pechgeval 15];[BKD], [M13];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2820038;2021-05-28;2021-05-28;16:32:00;17:30:16;285,800;4905,034;58,267;39,6;42,6;A;27;A27;aflopend;Noordeloos;Gorinchem;Almere;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 58];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2819878;2021-05-28;2021-05-28;14:58:00;15:45:15;124,983;2645,150;47,250;200,9;196,9;A;50;A50;oplopend;Loenen;Beekbergen;Arnhem;Apeldoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 47];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2819554;2021-05-27;2021-05-27;8:55:00;9:06:14;22,467;2000,000;11,233;19,1;21,1;A;58;A58;aflopend;Oirschot;Best;Tilburg;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2819882;2021-05-28;2021-05-28;15:07:00;15:15:34;19,100;2229,572;8,567;78,4;80,4;A;27;A27;aflopend;Utrecht-De Uithof;Lunetten;Utrecht;Gorinchem;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 1], [Defect(e) voertuig(en) 7];[000], [BKD];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2819572;2021-05-27;2021-05-27;9:33:00;9:37:14;8,467;2000,000;4,233;33,0;31,0;A;27;A27;oplopend;Werkendam;Merwedebrug;Breda;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820359;2021-05-30;2021-05-30;15:07:00;15:20:14;31,883;2409,320;13,233;73,0;75,0;A;4;A4;aflopend;Pernis;Beneluxtunnel;Rotterdam;Den Haag;Ongeval(len);[Ongeval(len) 8], [Eerder(e) ongeval(len) 6];[ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2819857;2021-05-28;2021-05-28;14:36:00;15:01:16;59,817;2367,414;25,267;73,3;70,3;A;4;A4;oplopend;Pernis;Benelux;Den Haag;Rotterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 25];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2819693;2021-05-27;2021-05-27;17:11:00;17:26:16;48,867;3200,873;15,267;10,1;7,1;A;76;A76;oplopend;Spaubeek;Nuth;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2820276;2021-05-29;2021-05-29;13:14:00;13:24:14;25,683;2509,772;10,233;53,0;56,0;A;1;A1;aflopend;Hoevelaken;Hoevelaken;Apeldoorn;Amsterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
