NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
2782778;2020-09-11;2020-09-11;12:32:00;12:44:06;36,300;3000,000;12,100;29,9;32,9;A;58;A58;aflopend;De Baars;Moergestel;Breda;Eindhoven;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2785044;2020-09-18;2020-09-18;17:32:00;17:44:06;24,200;2000,000;12,100;43,0;41,0;A;58;A58;oplopend;Tilburg-Centrum West;Tilburg-Reeshof;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2781797;2020-09-07;2020-09-07;12:33:00;12:44:03;22,100;2000,000;11,050;24,1;26,1;A;58;A58;aflopend;Brug Over Het Wilhelminakanaal Hm 20.7;Oirschot;Tilburg;Eindhoven;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2781982;2020-09-08;2020-09-08;10:40:00;11:03:16;46,533;2000,000;23,267;35,2;33,2;A;27;A27;oplopend;Merwedebrug;Industrieterrein Avelingen;Breda;Gorinchem;Brugopening;[Geen oorzaakcode opgegeven door VWM 1], [Brugopening 22], [Geen oorzaakcode opgegeven door VWM 0];[000], [N73], [000];N73;Brugopening;Brugopening;Blokkade;Hoge intensiteit
2781750;2020-09-07;2020-09-07;8:12:00;8:15:06;6,200;2000,000;3,100;29,3;31,3;A;27;A27;aflopend;Werkendam;Nieuwendijk;Gorinchem;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782507;2020-09-10;2020-09-10;16:15:00;16:17:04;6,200;3000,000;2,067;27,9;24,9;A;4;A4;oplopend;Roelofarendsveen;Hoogmade;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782070;2020-09-08;2020-09-08;17:22:00;17:27:05;10,167;2000,000;5,083;25,1;27,1;N;325;N325;aflopend;Andrej Sacharovbrug;Huissen;Arnhem Velperbroek;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2784820;2020-09-18;2020-09-18;15:47:00;17:32:06;330,233;3142,087;105,100;102,1;100,1;A;59;A59;oplopend;Oosterhout;Raamsdonksveer;Zonzeel;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 105];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2781835;2020-09-07;2020-09-07;15:53:00;17:09:05;244,633;3215,334;76,083;31,4;27,4;A;20;A20;oplopend;Rotterdam-Crooswijk;Terbregseplein;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 76];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782074;2020-09-08;2020-09-08;17:30:00;17:31:05;2,167;2000,000;1,083;21,0;19,0;N;325;N325;oplopend;A325: Arnhem-Centrum;Winkelcentrum Kronenburg;Kleve (D);Arnhem Velperbroek;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2784637;2020-09-18;2020-09-18;11:39:00;11:42:04;6,133;2000,000;3,067;167,6;169,6;A;2;A2;aflopend;Leenderheide;De Hogt;Maastricht-Noord;Eindhoven;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2781730;2020-09-07;2020-09-07;6:39:00;6:52:20;26,667;2000,000;13,333;14,8;16,8;A;44;A44;aflopend;Brug Over Het Oegstgeesterkanaal;Noordwijk;Wassenaar;Amsterdam;Ongeval(len);[Ongeval(len) 13];[ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2781976;2020-09-08;2020-09-08;9:27:00;9:42:05;47,300;3135,912;15,083;16,9;12,9;A;10;A10;oplopend;Rozenoordbrug;Amsterdam-Rivierenbuurt;Watergraafsmeer;De Nieuwe Meer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782082;2020-09-08;2020-09-08;18:13:00;18:38:55;51,833;2000,000;25,917;20,8;18,8;A;16;A16;oplopend;Rotterdam-Centrum;Van Brienenoordbrug;Rotterdam;Breda;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 25], [Eerder(e) ongeval(len) 0];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2781756;2020-09-07;2020-09-07;8:36:00;9:29:04;183,517;3458,229;53,067;102,1;100,1;A;59;A59;oplopend;Oosterhout;Raamsdonksveer;Zonzeel;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 53];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782077;2020-09-08;2020-09-08;17:36:00;17:41:04;10,133;2000,000;5,067;25,1;27,1;N;325;N325;aflopend;Andrej Sacharovbrug;Huissen;Arnhem Velperbroek;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2784941;2020-09-18;2020-09-18;16:40:00;16:54:04;55,067;3914,692;14,067;0,5;2,5;A;28;A28;aflopend;Utrecht-De Uithof;Rijnsweerd;Amersfoort;Utrecht;Incident op aansluitende weg;[Incident op aansluitende weg 14];[N69];N69;Incident op aansluitende weg;Incident elders;Incident;Incident
2781827;2020-09-07;2020-09-07;14:58:00;20:04:32;1923,900;6276,316;306,533;107,9;105,9;A;15;A15;oplopend;Leerdam;Deil;Gorinchem;Nijmegen;Ongeval met vrachtwagen(s);[Defecte vrachtwagen(s) 31], [Eerder pechgeval 13], [Ongeval met vrachtwagen(s) 61], [Opruimingswerkzaamheden 125], [Eerder(e) ongeval(len) 77];[HBD], [M13], [ACH], [OCL], [ACA];ACH;Ongeval met vrachtwagen(s);Ongeval vrachtwagen;Ongeval;Ongeval
2784631;2020-09-18;2020-09-18;11:18:00;12:02:03;108,200;2456,300;44,050;164,7;167,7;A;2;A2;aflopend;Leenderheide;De Hogt;Maastricht-Noord;Eindhoven;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 44];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782047;2020-09-08;2020-09-08;16:36:00;18:27:06;324,333;2919,292;111,100;45,0;48,0;A;20;A20;aflopend;Moordrecht;Nieuwerkerk Aan Den Ijssel;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 111];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782324;2020-09-09;2020-09-09;17:16:00;17:17:06;5,500;5000,000;1,100;48,0;53,0;A;16;A16;aflopend;Zevenbergschen Hoek;Klaverpolder;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2784481;2020-09-17;2020-09-17;16:59:00;17:16:09;60,700;3539,359;17,150;121,1;127,1;A;12;A12;aflopend;Waterberg;Grijsoord;Arnhem;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2781791;2020-09-07;2020-09-07;12:29:00;12:33:58;9,933;2000,000;4,967;21,0;23,0;A;58;A58;aflopend;Brug Over Het Wilhelminakanaal Hm 20.7;Oirschot;Tilburg;Eindhoven;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2785022;2020-09-18;2020-09-18;17:22:00;18:06:13;114,467;2588,767;44,217;142,2;144,2;A;50;A50;aflopend;Ewijk;Bankhoef;Arnhem;Oss;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 6], [Ongeval(len) 38];[000], [ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2784917;2020-09-18;2020-09-18;16:28:00;16:45:06;34,200;2000,000;17,100;112,2;114,2;A;2;A2;aflopend;Rosmalen;Empel;'s-Hertogenbosch;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2785046;2020-09-18;2020-09-18;17:31:00;18:00:06;94,133;3234,823;29,100;92,1;90,1;A;2;A2;oplopend;Deil;Waardenburg;Utrecht;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 29];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2781805;2020-09-07;2020-09-07;12:57:00;12:57:16;0,533;2000,000;0,267;30,5;32,5;A;58;A58;aflopend;De Baars;Moergestel;Breda;Eindhoven;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 0];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782360;2020-09-09;2020-09-09;18:18:00;19:02:04;172,283;3909,607;44,067;45,0;40,0;A;16;A16;oplopend;Moerdijkbrug;Klaverpolder;Rotterdam;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 44];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782022;2020-09-08;2020-09-08;15:56:00;17:59:52;319,850;2582,212;123,867;50,7;47,7;A;4;A4;oplopend;Rijswijk-Plaspoelpolder;Rijswijk;Den Haag;Rotterdam;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 115], [Eerder pechgeval 8], [Geen oorzaakcode opgegeven door VWM 0];[000], [HBD], [M13], [000];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2782478;2020-09-10;2020-09-10;15:42:00;15:50:03;20,083;2494,824;8,050;25,4;27,4;A;20;A20;aflopend;Schiedam-Noord;Kethelplein;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2783143;2020-09-11;2020-09-11;17:07:00;17:15:07;24,350;3000,000;8,117;54,8;51,8;A;28;A28;oplopend;Harderwijk;Elspeet;Amersfoort;Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2784988;2020-09-18;2020-09-18;16:58:00;17:03:07;10,233;2000,000;5,117;53,5;51,5;A;58;A58;oplopend;Tilburg-Reeshof;Bavel;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2785073;2020-09-18;2020-09-18;17:59:00;18:09:04;20,133;2000,000;10,067;46,9;44,9;A;58;A58;oplopend;Tilburg-Centrum West;Tilburg-Reeshof;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2781746;2020-09-07;2020-09-07;7:57:00;8:03:03;12,100;2000,000;6,050;45,0;47,0;A;20;A20;aflopend;Moordrecht;Nieuwerkerk Aan Den Ijssel;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2783284;2020-09-12;2020-09-12;14:28:00;16:01:03;279,150;3000,000;93,050;45,0;48,0;A;20;A20;aflopend;Moordrecht;Nieuwerkerk Aan Den Ijssel;Gouda;Hoek van Holland;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 93];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782691;2020-09-11;2020-09-11;6:04:00;10:42:07;1622,750;5834,782;278,117;20,7;23,7;A;16;A16;aflopend;Rotterdam-Feijenoord;Van Brienenoordbrug;Breda;Rotterdam;Ongeval met vrachtwagen(s);[Ongeval met vrachtwagen(s) 278];[ACH];ACH;Ongeval met vrachtwagen(s);Ongeval vrachtwagen;Ongeval;Ongeval
2784865;2020-09-18;2020-09-18;16:09:00;16:36:13;103,567;3805,266;27,217;35,0;32,0;A;28;A28;oplopend;Amersfoort-Vathorst;Nijkerk;Amersfoort;Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 27];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782827;2020-09-11;2020-09-11;13:45:00;14:01:06;38,167;2370,600;16,100;51,9;49,9;A;58;A58;oplopend;Tilburg-Reeshof;Bavel;Tilburg;Breda;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782605;2020-09-10;2020-09-10;17:31:00;17:37:05;12,167;2000,000;6,083;77,5;75,5;A;15;A15;oplopend;Alblasserdam;Papendrecht;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2783161;2020-09-11;2020-09-11;17:19:00;17:25:07;13,350;2182,561;6,117;43,9;40,9;A;1;A1;oplopend;Amersfoort-Noord;Hoevelaken;Amsterdam;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2783614;2020-09-14;2020-09-14;17:29:00;17:29:06;0,200;2000,000;0,100;30,5;28,5;A;10;A10;oplopend;Coentunnel;Coenplein;De Nieuwe Meer;Watergraafsmeer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 0];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782351;2020-09-09;2020-09-09;17:47:00;18:23:04;117,217;3250,000;36,067;43,8;41,8;A;20;A20;oplopend;Nieuwerkerk Aan Den Ijssel;Moordrecht;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 36];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2783645;2020-09-14;2020-09-14;17:55:00;18:14:04;38,133;2000,000;19,067;45,2;47,2;A;20;A20;aflopend;Moordrecht;Nieuwerkerk Aan Den Ijssel;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 19];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2783190;2020-09-11;2020-09-11;18:24:00;19:06:04;84,133;2000,000;42,067;30,0;32,0;A;10;A10;aflopend;Coentunnel;Amsterdam-Hemhavens;Watergraafsmeer;De Nieuwe Meer;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 36], [Eerder(e) ongeval(len) 5];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2783015;2020-09-11;2020-09-11;16:04:00;16:14:08;21,433;2115,132;10,133;22,5;19,5;A;4;A4;oplopend;Ringvaart-Aquaduct;Roelofarendsveen;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2785029;2020-09-18;2020-09-18;17:23:00;17:29:05;8,183;1345,206;6,083;100,8;94,3;A;2;A2;oplopend;Martinus Nijhoffbrug;Zaltbommel;Utrecht;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782935;2020-09-11;2020-09-11;15:13:00;15:17:05;8,167;2000,000;4,083;122,6;120,6;A;12;A12;oplopend;Grijsoord;Waterberg;Utrecht;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782756;2020-09-11;2020-09-11;11:46:00;12:23:04;132,217;3566,996;37,067;28,2;31,2;A;28;A28;aflopend;Amersfoort-Vathorst;Hoevelaken;Zwolle;Amersfoort;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 37];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782931;2020-09-11;2020-09-11;15:11:00;15:18:06;51,300;7225,352;7,100;90,1;87,1;A;73;A73;oplopend;Haps;Cuijk;Maasbracht;Nijmegen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2783031;2020-09-11;2020-09-11;16:12:00;16:16:08;8,267;2000,000;4,133;142,2;144,2;A;50;A50;aflopend;Ewijk;Bankhoef;Arnhem;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2783889;2020-09-15;2020-09-15;16:37:00;17:49:51;310,400;4260,810;72,850;112,0;114,0;A;2;A2;aflopend;Rosmalen;Empel;'s-Hertogenbosch;Utrecht;Defect voertuig (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 2], [Opruimingswerkzaamheden 47], [Eerder pechgeval 24];[000], [OCL], [M13];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2783579;2020-09-14;2020-09-14;16:38:00;17:46:05;215,183;3160,588;68,083;30,0;27,0;A;28;A28;oplopend;Hoevelaken;Amersfoort-Vathorst;Amersfoort;Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 68];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782702;2020-09-11;2020-09-11;7:02:00;10:54:02;1347,550;5807,571;232,033;24,2;29,2;A;16;A16;aflopend;Rotterdam-Prins Alexander;Terbregseplein;Breda;Rotterdam;Ongeval met vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 1], [Eerder(e) ongeval(len) 0], [Ongeval met vrachtwagen(s) 231], [Eerder(e) ongeval(len) 0], [Geen oorzaakcode opgegeven door VWM 0];[000], [ACA], [ACH], [ACA], [000];ACH;Ongeval met vrachtwagen(s);Ongeval vrachtwagen;Ongeval;Ongeval
2782996;2020-09-11;2020-09-11;15:51:00;16:43:06;152,167;2920,665;52,100;82,5;80,5;A;12;A12;oplopend;Maarsbergen;Veenendaal-West;Utrecht;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 52];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782941;2020-09-11;2020-09-11;15:18:00;15:18:43;0,717;1000,000;0,717;101,4;100,4;A;2;A2;oplopend;Martinus Nijhoffbrug;Zaltbommel;Utrecht;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2783091;2020-09-11;2020-09-11;16:42:00;17:18:06;131,017;3629,271;36,100;92,6;90,6;A;2;A2;oplopend;Deil;Waardenburg;Utrecht;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 36];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2782754;2020-09-11;2020-09-11;11:42:00;12:24:38;95,567;2241,595;42,633;100,4;103,4;N;48;N48;aflopend;Hasselt/Dedemsvaart;Hardenberg;Hoogeveen;Ommen;Defecte vrachtwagen (met opruim/berging);[Defecte vrachtwagen(s) 33], [Opruimingswerkzaamheden 10];[HBD], [OCL];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
