NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
2759629;2020-05-18;2020-05-18;10:33:00;10:37:49;9,633;2000,000;4,817;46,9;48,9;A;9;A9;aflopend;Brug Over Het Zijkanaal C;Rottepolderplein;Alkmaar;Amstelveen;Brugopening;[Geen oorzaakcode opgegeven door VWM 1], [Brugopening 4], [Geen oorzaakcode opgegeven door VWM 0];[000], [N73], [000];N73;Brugopening;Brugopening;Blokkade;Hoge intensiteit
2760404;2020-05-25;2020-05-25;16:05:00;16:06:45;3,500;2000,000;1,750;22,0;20,0;A;58;A58;oplopend;Brug Over Het Wilhelminakanaal Hm 20.7;Moergestel;Eindhoven;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2760373;2020-05-25;2020-05-25;14:26:00;14:31:59;11,967;2000,000;5,983;46,9;48,9;A;9;A9;aflopend;Brug Over Het Zijkanaal C;Rottepolderplein;Alkmaar;Amstelveen;Brugopening;[Geen oorzaakcode opgegeven door VWM 1], [Brugopening 5];[000], [N73];N73;Brugopening;Brugopening;Blokkade;Hoge intensiteit
2760324;2020-05-24;2020-05-24;16:24:00;16:50:35;79,750;3000,000;26,583;77,0;80,0;A;28;A28;aflopend;Wezep;'t Harde;Zwolle;Amersfoort;Olie op het wegdek;[Geen oorzaakcode opgegeven door VWM 1], [Olie op het wegdek 26], [Opruimwerkzaamheden 0];[000], [FUE], [CLE];FUE;Olie op het wegdek;Vloeistof op de weg;Incident (obstakel op de weg);Incident
2760397;2020-05-25;2020-05-25;15:57:00;15:59:41;5,367;2000,000;2,683;25,9;23,9;N;325;N325;oplopend;Westervoort;Presikhaaf;Arnhem;Arnhem Velperbroek;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2760458;2020-05-25;2020-05-25;17:27:00;18:02:24;138,200;3903,955;35,400;162,8;160,8;N;2;N2;oplopend;Meerhoven-Zuid;Veldhoven;Batadorp;Leenderheide;Defecte vrachtwagen(s);[Defecte vrachtwagen(s) 33], [Geen oorzaakcode opgegeven door VWM 0], [Eerder pechgeval 2];[HBD], [000], [M13];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2759668;2020-05-18;2020-05-18;15:09:00;15:17:02;16,067;2000,000;8,033;43,3;45,3;A;1;A1;aflopend;Hoevelaken;Amersfoort-Noord;Amersfoort;Amsterdam;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 7];[000], [HBD];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2759601;2020-05-18;2020-05-18;6:21:00;7:14:40;204,250;3805,901;53,667;43,6;45,6;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Den Haag;Amsterdam;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 10], [Ongeval(len) 40], [Eerder(e) ongeval(len) 4];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2759677;2020-05-18;2020-05-18;16:13:00;16:41:41;98,367;3429,402;28,683;83,7;85,7;A;15;A15;aflopend;Sliedrecht-Oost;Sliedrecht-West;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 29];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2759612;2020-05-18;2020-05-18;7:34:00;7:50:45;33,500;2000,000;16,750;0,1;2,1;A;67;A67;aflopend;Nederland;België;Eindhoven;Turnhout;Grenscontrole;[Grenscontrole 17];[N39];N39;Grenscontrole;Politiecontrole;Politiecontrole;Overige oorzaken
2759697;2020-05-18;2020-05-18;16:46:00;16:51:39;12,983;2297,935;5,650;91,3;94,3;A;15;A15;aflopend;Gorinchem;Hardinxveld-Giessendam;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2759664;2020-05-18;2020-05-18;15:02:00;15:16:39;38,000;2593,857;14,650;27,3;30,3;A;1;A1;aflopend;Hotel/Restaurant De Witte Bergen;Hilversum-Noord;Amersfoort;Amsterdam;Ongeval met vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval met vrachtwagen(s) 6], [Eerder(e) ongeval(len) 8];[000], [ACH], [ACA];ACH;Ongeval met vrachtwagen(s);Ongeval vrachtwagen;Ongeval;Ongeval
2760424;2020-05-25;2020-05-25;16:38:00;16:39:48;3,600;2000,000;1,800;54,4;56,4;A;16;A16;aflopend;Markbrug;Zonzeel;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2760376;2020-05-25;2020-05-25;14:51:00;14:58:40;15,333;2000,000;7,667;52,2;50,2;A;4;A4;oplopend;Rijswijk;Den Haag-Zuid;Den Haag;Rotterdam;Ongeval(len);[Ongeval(len) 8];[ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2760380;2020-05-25;2020-05-25;15:17:00;16:51:27;318,517;3372,331;94,450;51,9;53,9;A;58;A58;aflopend;Bavel;Tilburg-Reeshof;Breda;Tilburg;Incident (ongeval vrachtwagen) en incident (defect voertuig);[Geen oorzaakcode opgegeven door VWM 7], [Ongeval met vrachtwagen(s) 62], [Geen oorzaakcode opgegeven door VWM 4], [Eerder(e) ongeval(len) 0], [Defect(e) voertuig(en) 11], [Eerder pechgeval 11], [Geen oorzaakcode opgegeven door VWM 0];[000], [ACH], [000], [ACA], [BKD], [M13], [000];ACH;Ongeval met vrachtwagen(s);Ongeval vrachtwagen;Ongeval;Ongeval
2760332;2020-05-24;2020-05-24;18:04:00;18:12:39;20,833;2408,478;8,650;70,6;72,6;A;6;A6;aflopend;Lelystad;Almere-Oostvaarders;Lelystad;Muiden;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 9];[000], [ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2760305;2020-05-24;2020-05-24;14:35:00;14:48:41;27,367;2000,000;13,683;22,6;24,6;A;10;A10;aflopend;Osdorp;Amsterdam-Slotervaart;Coenplein;De Nieuwe Meer;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2759675;2020-05-18;2020-05-18;16:12:00;16:41:30;146,150;4954,237;29,500;26,5;33,5;A;58;A58;aflopend;Brug Over Het Wilhelminakanaal Hm 20.7;Oirschot;Breda;Eindhoven;Ongeval vrachtwagen (met defecte vrachtwagen);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval met vrachtwagen(s) 4], [Defecte vrachtwagen(s) 8], [Eerder pechgeval 17], [Geen oorzaakcode opgegeven door VWM 0];[000], [ACH], [HBD], [M13], [000];ACH;Ongeval met vrachtwagen(s);Ongeval vrachtwagen;Ongeval;Ongeval
2759680;2020-05-18;2020-05-18;16:15:00;16:16:36;6,400;4000,000;1,600;29,8;33,8;A;58;A58;aflopend;De Baars;Moergestel;Breda;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2759606;2020-05-18;2020-05-18;6:47:00;6:56:40;23,000;2379,310;9,667;86,4;89,4;A;15;A15;aflopend;Hardinxveld-Giessendam;Sliedrecht-Oost;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2759672;2020-05-18;2020-05-18;15:45:00;16:24:43;185,983;4682,753;39,717;46,8;43,8;A;15;A15;oplopend;Botlektunnel;Botlekbrug;Europoort;Ridderkerk;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 0], [Defect(e) voertuig(en) 16], [Eerder pechgeval 24], [Geen oorzaakcode opgegeven door VWM 0];[000], [BKD], [M13], [000];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2759682;2020-05-18;2020-05-18;16:23:00;16:34:41;27,417;2346,648;11,683;34,9;32,9;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2760344;2020-05-25;2020-05-25;6:37:00;7:00:40;65,333;2760,563;23,667;85,4;87,4;A;15;A15;aflopend;Hardinxveld-Giessendam;Sliedrecht-Oost;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 24];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2760430;2020-05-25;2020-05-25;16:46:00;16:51:44;11,467;2000,000;5,733;54,4;56,4;A;16;A16;aflopend;Markbrug;Zonzeel;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2760396;2020-05-25;2020-05-25;15:57:00;16:04:42;15,400;2000,000;7,700;24,3;22,3;A;58;A58;oplopend;Brug Over Het Wilhelminakanaal Hm 20.7;Moergestel;Eindhoven;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2760419;2020-05-25;2020-05-25;16:31:00;16:45:42;50,483;3434,240;14,700;102,1;100,1;A;59;A59;oplopend;Oosterhout;Raamsdonksveer;Zonzeel;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2760415;2020-05-25;2020-05-25;16:26:00;16:45:42;53,350;2708,122;19,700;18,5;16,5;A;13;A13;oplopend;Overschie;Kleinpolderplein;Rijswijk;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 20];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2759695;2020-05-18;2020-05-18;16:40:00;16:42:39;5,300;2000,000;2,650;60,5;58,5;A;4;A4;oplopend;Ketheltunnel;Kethelplein;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2759618;2020-05-18;2020-05-18;8:24:00;9:21:12;155,950;2726,399;57,200;155,0;157,0;A;2;A2;aflopend;De Hogt;Batadorp;Maastricht-Noord;Eindhoven;Ongeval op aansluitende weg (en incident op aansluitende weg);[Ongeval op aansluitende weg 27], [Incident op aansluitende weg 12], [Geen oorzaakcode opgegeven door VWM 0], [Eerder ongeval op aansluitende weg 17];[N65], [N69], [000], [M14];N65;Ongeval op aansluitende weg;Ongeval elders;Ongeval;Ongeval
2759642;2020-05-18;2020-05-18;12:21:00;12:35:30;29,000;2000,000;14,500;64,8;62,8;A;6;A6;oplopend;Almere-Oostvaarders;Lelystad;Muiden;Lelystad;Er ligt rommel op de weg;[Geen oorzaakcode opgegeven door VWM 0], [Er ligt rommel op de weg 12], [Geen oorzaakcode opgegeven door VWM 3];[000], [SPL], [000];SPL;Er ligt rommel op de weg;Lading op de weg;Incident (obstakel op de weg);Incident
2759688;2020-05-18;2020-05-18;16:25:00;16:34:41;19,367;2000,000;9,683;1,2;3,2;A;10;A10;aflopend;Amsterdam-Tuindorp Oostzaan;Coenplein;Watergraafsmeer;Coenplein;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2759608;2020-05-18;2020-05-18;6:57:00;7:06:39;19,300;2000,000;9,650;90,1;92,1;A;15;A15;aflopend;Gorinchem;Hardinxveld-Giessendam;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2760448;2020-05-25;2020-05-25;17:02:00;17:19:13;36,400;2114,230;17,217;161,4;163,4;A;50;A50;aflopend;Rijnbrug;Heteren;Arnhem;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2760456;2020-05-25;2020-05-25;17:26:00;18:11:50;273,350;5964,000;45,833;102,0;99,0;A;59;A59;oplopend;Oosterhout;Raamsdonksveer;Zonzeel;'s-Hertogenbosch;Extra verkeersdrukte door verkeer dat een omleiding volgt;[Geen oorzaakcode opgegeven door VWM 1], [Extra verkeersdrukte door verkeer dat een omleiding volgt 45];[000], [N61];N61;Extra verkeersdrukte door verkeer dat een omleiding volgt;Werkzaamheden elders;Werkzaamheden;Aanleg en gepland onderhoud
2760314;2020-05-24;2020-05-24;15:10:00;15:16:39;13,300;2000,000;6,650;55,1;57,1;A;1;A1;aflopend;Voorthuizen;Barneveld;Apeldoorn;Amersfoort;Ongeval (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 1], [Opruimingswerkzaamheden 4], [Eerder(e) ongeval(len) 2];[000], [OCL], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2760422;2020-05-25;2020-05-25;16:36:00;16:49:29;26,967;2000,000;13,483;56,5;58,5;A;4;A4;aflopend;Delft;Gaag-Aquaduct;Rotterdam;Den Haag;Defect(e) voertuig(en);[Defect(e) voertuig(en) 13];[BKD];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2760294;2020-05-24;2020-05-24;13:23:00;13:26:01;6,033;2000,000;3,017;46,9;48,9;A;9;A9;aflopend;Brug Over Het Zijkanaal C;Rottepolderplein;Alkmaar;Amstelveen;Brugopening;[Geen oorzaakcode opgegeven door VWM 1], [Brugopening 2];[000], [N73];N73;Brugopening;Brugopening;Blokkade;Hoge intensiteit
2759683;2020-05-18;2020-05-18;16:24:00;16:41:27;34,900;2000,000;17,450;14,1;16,1;A;29;A29;aflopend;Heinenoordtunnel;Barendrecht;Sabina;Rotterdam;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 1], [Defect(e) voertuig(en) 6], [Eerder pechgeval 10];[000], [BKD], [M13];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2759628;2020-05-18;2020-05-18;10:33:00;10:37:45;9,500;2000,000;4,750;47,2;45,2;A;9;A9;oplopend;Wijkertunnel;Beverwijk-Oost;Amstelveen;Alkmaar;Brugopening;[Geen oorzaakcode opgegeven door VWM 1], [Brugopening 4], [Geen oorzaakcode opgegeven door VWM 0];[000], [N73], [000];N73;Brugopening;Brugopening;Blokkade;Hoge intensiteit
2759646;2020-05-18;2020-05-18;12:53:00;12:57:47;9,567;2000,000;4,783;11,2;9,2;A;10;A10;oplopend;Zeeburg;Watergraafsmeer;Coenplein;Amstel;Schade aan viaduct;[Geen oorzaakcode opgegeven door VWM 1], [Schade aan viaduct 4], [Geen oorzaakcode opgegeven door VWM 0];[000], [M11], [000];M11;Schade aan viaduct;Schade aan infrastructuur;Falen Infra;Ongepland onderhoud
2759686;2020-05-18;2020-05-18;16:25:00;16:25:41;1,367;2000,000;0,683;32,2;34,2;A;58;A58;aflopend;De Baars;Moergestel;Breda;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2759670;2020-05-18;2020-05-18;15:44:00;15:59:39;41,317;2640,043;15,650;18,8;16,8;A;5;A5;oplopend;Amsterdam-Westpoort;Westrandweg;Hoofddorp;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2760429;2020-05-25;2020-05-25;16:45:00;16:47:10;4,333;2000,000;2,167;92,5;90,5;A;28;A28;oplopend;Brug Katerveer Ii;Zwolle-Zuid;Amersfoort;Zwolle;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 2];[000], [ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2760414;2020-05-25;2020-05-25;16:26:00;16:26:45;1,500;2000,000;0,750;52,3;50,3;A;16;A16;oplopend;Zevenbergschen Hoek;Zonzeel;Rotterdam;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2760431;2020-05-25;2020-05-25;16:47:00;16:53:52;13,733;2000,000;6,867;92,9;90,9;A;28;A28;oplopend;Zwolle-Zuid;Zwolle-Centrum;Amersfoort;Zwolle;Eerder(e) ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Eerder(e) ongeval(len) 6];[000], [ACA];ACA;Eerder(e) ongeval(len);Ongeval;Ongeval;Ongeval
2760406;2020-05-25;2020-05-25;16:09:00;16:10:45;3,500;2000,000;1,750;21,3;19,3;A;58;A58;oplopend;Brug Over Het Wilhelminakanaal Hm 20.7;Moergestel;Eindhoven;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2760391;2020-05-25;2020-05-25;15:54:00;15:59:41;11,367;2000,000;5,683;31,4;29,4;A;20;A20;oplopend;Rotterdam-Crooswijk;Terbregseplein;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2760394;2020-05-25;2020-05-25;15:54:00;16:14:44;41,467;2000,000;20,733;4,7;6,7;N;46;N46;aflopend;Industrieterrein Lewenborg;Delfzijl;Eemshaven;Groningen;Technische storing;[Geen oorzaakcode opgegeven door VWM 1], [Technische storing 18], [Geen oorzaakcode opgegeven door VWM 2];[000], [M04], [000];M04;Technische storing;Falen DVM/IA;Falen DVM/IA;Ongepland onderhoud
2759690;2020-05-18;2020-05-18;16:25:00;16:38:39;45,617;3341,880;13,650;43,4;39,4;A;15;A15;oplopend;Rozenburg-Centrum;Havens 4000-5200;Europoort;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2759691;2020-05-18;2020-05-18;16:31:00;16:43:40;32,700;2581,579;12,667;29,8;33,8;A;58;A58;aflopend;De Baars;Moergestel;Breda;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 13];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2759703;2020-05-18;2020-05-18;16:55:00;17:49:25;245,883;4518,530;54,417;27,7;31,7;A;58;A58;aflopend;Brug Over Het Wilhelminakanaal Hm 20.7;Oirschot;Breda;Eindhoven;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 9], [Defecte vrachtwagen(s) 18], [Eerder pechgeval 28];[000], [HBD], [M13];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2759694;2020-05-18;2020-05-18;16:32:00;16:43:40;23,333;2000,000;11,667;23,5;25,5;A;58;A58;aflopend;Brug Over Het Wilhelminakanaal Hm 20.7;Oirschot;Tilburg;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2759638;2020-05-18;2020-05-18;11:31:00;12:30:58;119,933;2000,000;59,967;11,3;9,3;A;10;A10;oplopend;Zeeburg;Watergraafsmeer;Coenplein;Amstel;Schade aan viaduct;[Geen oorzaakcode opgegeven door VWM 0], [Schade aan viaduct 60];[000], [M11];M11;Schade aan viaduct;Schade aan infrastructuur;Falen Infra;Ongepland onderhoud
2760446;2020-05-25;2020-05-25;16:57:00;17:21:33;49,100;2000,000;24,550;43,6;45,6;A;20;A20;aflopend;Moordrecht;Nieuwerkerk Aan Den Ijssel;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 25];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2760464;2020-05-25;2020-05-25;17:30:00;19:34:27;510,717;4103,790;124,450;70,8;73,8;A;58;A58;aflopend;Breda-West;Princeville;Bergen op Zoom;Breda;Ongeval op aansluitende weg (en incident op aansluitende weg);[Ongeval op aansluitende weg 100], [Incident op aansluitende weg 25];[N65], [N69];N65;Ongeval op aansluitende weg;Ongeval elders;Ongeval;Ongeval
2760390;2020-05-25;2020-05-25;15:54:00;16:13:42;51,333;2605,753;19,700;102,1;100,1;A;59;A59;oplopend;Oosterhout;Raamsdonksveer;Zonzeel;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 20];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2760453;2020-05-25;2020-05-25;17:15:00;18:00:30;128,850;2831,868;45,500;163,1;161,1;N;2;N2;oplopend;Veldhoven;Veldhoven-Zuid;Batadorp;Leenderheide;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 46];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
